"lon","lat","chlorophyll_mg_m3","euph_depth_m","mld_depth_m"
-28.5,-14.5,0.0378731861710548,147.305000283755,67.9094380894823
-27.5,-14.5,0.0376899875700474,146.95000029169,53.6372914723239
-26.5,-14.5,0.0384414158761501,145.905000315048,42.8200824954087
-25.5,-14.5,0.0390230119228363,145.960000313818,61.1116805219012
-24.5,-14.5,0.0392787717282772,145.420000325888,58.3932827693882
-23.5,-14.5,0.0401824563741684,143.850000360981,53.5595357947127
-22.5,-14.5,0.041721984744072,143.91000035964,66.5642443042376
-21.5,-14.5,0.0428544729948044,141.090000422671,58.9833028981337
-20.5,-14.5,0.0441636629402637,139.765000452287,53.038527810935
-19.5,-14.5,0.045460682362318,139.420000459999,81.134744927999
-18.5,-14.5,0.0483136177062988,136.510000525042,52.737899881142
-17.5,-14.5,0.0484593249857426,136.000000536442,59.8914340165054
-16.5,-14.5,0.0518465712666512,133.945000582375,94.1181616940112
-15.5,-14.5,0.0532284118235111,132.885000606067,74.1066142751536
-14.5,-14.5,0.0545956827700138,131.605000634678,44.9587379177053
-13.5,-14.5,0.0589567199349403,128.450000705197,71.1741875673325
-12.5,-14.5,0.060562938451767,127.245000732131,61.0409213876185
-11.5,-14.5,0.0629624128341675,126.975000738166,63.5376830831996
-10.5,-14.5,0.0680602714419365,123.395000818186,73.8340648200347
-9.5,-14.5,0.0710051283240318,121.970000850037,51.2319538807362
-8.5,-14.5,0.0796504616737366,117.515000949614,59.8611482109294
-7.5,-14.5,0.0854673013091087,116.230000978336,72.2157984445851
-6.5,-14.5,0.0907153934240341,114.440001018345,58.2075103771585
-5.5,-14.5,0.0959659367799759,112.785001055337,70.0385555518257
-4.5,-14.5,0.0978236421942711,111.165001091547,74.9407356940778
-3.5,-14.5,0.101608224213123,110.080001115799,65.1905415868771
-2.5,-14.5,0.108081892132759,107.810001166537,60.9429057618458
-1.5,-14.5,0.116419620811939,104.520001240075,41.3627793630585
-0.5,-14.5,0.119067475199699,103.780001256615,62.2248261501658
0.5,-14.5,0.121814697980881,101.800001300871,43.7079044420544
1.5,-14.5,0.136024922132492,97.2050014035776,55.3609985233852
2.5,-14.5,0.149237170815468,92.8700015004724,46.684931319131
3.5,-14.5,0.156218141317368,90.2950015580282,41.7709526918183
4.5,-14.5,0.166436284780502,88.0600016079843,41.1814725908244
5.5,-14.5,0.193837612867355,84.9650016771629,40.1718625176109
6.5,-14.5,0.221675887703896,80.3000017814338,37.6539228784185
7.5,-14.5,0.230461671948433,80.2300017829984,36.184524356144
8.5,-14.5,0.276681452989578,77.5200018435717,NA
9.5,-14.5,0.368485301733017,69.2100020293146,23.7591790056712
10.5,-14.5,0.447676569223404,68.2350020511076,22.334601683944
11.5,-14.5,0.486422300338745,66.8500020820647,10.9399257911285
12.5,-14.5,1.02098715305328,55.7350023305044,NA
13.5,-14.5,NA,NA,NA
14.5,-14.5,NA,NA,NA
15.5,-14.5,NA,NA,NA
16.5,-14.5,NA,NA,NA
17.5,-14.5,NA,NA,NA
18.5,-14.5,NA,NA,NA
19.5,-14.5,NA,NA,NA
20.5,-14.5,NA,NA,NA
21.5,-14.5,NA,NA,NA
22.5,-14.5,NA,NA,NA
23.5,-14.5,NA,NA,NA
24.5,-14.5,NA,NA,NA
25.5,-14.5,NA,NA,NA
26.5,-14.5,NA,NA,NA
27.5,-14.5,NA,NA,NA
28.5,-14.5,NA,NA,NA
29.5,-14.5,NA,NA,NA
30.5,-14.5,NA,NA,NA
31.5,-14.5,NA,NA,NA
32.5,-14.5,NA,NA,NA
33.5,-14.5,NA,NA,NA
34.5,-14.5,NA,NA,NA
35.5,-14.5,NA,NA,NA
36.5,-14.5,NA,NA,NA
37.5,-14.5,NA,NA,NA
38.5,-14.5,NA,NA,NA
39.5,-14.5,NA,NA,NA
40.5,-14.5,NA,NA,NA
41.5,-14.5,0.156842082738876,96.570001417771,25.9627288653544
42.5,-14.5,0.133597239851952,98.5100013744086,35.9318887283908
43.5,-14.5,0.138653919100761,96.5050014192238,34.0178351059324
44.5,-14.5,0.144076451659203,95.3700014445931,48.7117540886315
45.5,-14.5,0.143714904785156,96.4500014204532,39.3370228305149
46.5,-14.5,0.14590410888195,96.2850014241412,31.5130599786385
47.5,-14.5,0.152288749814034,93.7550014806911,34.8933504273032
48.5,-14.5,NA,NA,NA
49.5,-14.5,NA,NA,NA
50.5,-14.5,NA,NA,44.6242201277384
51.5,-14.5,0.0852695032954216,115.45000099577,46.3391998509132
52.5,-14.5,0.092604972422123,110.950001096353,49.538035700952
53.5,-14.5,0.091268926858902,112.315001065843,47.6730633402794
54.5,-14.5,0.0927737504243851,111.380001086742,45.4412243308516
55.5,-14.5,0.0900968313217163,113.220001045614,47.3585492635332
56.5,-14.5,0.0881089419126511,114.670001013204,36.5569311084666
57.5,-14.5,0.0871723219752312,114.195001023822,54.7463452354082
58.5,-14.5,0.0915878191590309,112.915001052432,46.9975599240032
59.5,-14.5,0.0938544869422913,112.75000105612,62.6538798620454
60.5,-14.5,0.14743760228157,96.7800014130771,66.9473820594149
61.5,-14.5,0.160842314362526,89.7000015713274,49.4209870970717
62.5,-14.5,0.0877635702490807,113.71500103455,50.0546317412942
63.5,-14.5,0.086439274251461,113.250001044944,53.2234353216962
64.5,-14.5,0.0875686705112457,113.355001042597,51.9795199941177
65.5,-14.5,0.0858757644891739,114.645001013763,55.5605824188491
66.5,-14.5,0.0870453640818596,114.320001021028,50.622863832807
67.5,-14.5,0.0870342403650284,114.930001007393,47.7251174633899
68.5,-14.5,0.0858355462551117,115.830000987276,54.1495901788026
69.5,-14.5,0.0872293189167976,115.710000989959,53.1383191101024
70.5,-14.5,0.0890903547406197,115.130001002923,43.4839406721029
71.5,-14.5,0.090837724506855,113.495001039468,60.4720381147413
72.5,-14.5,0.0883251652121544,113.690001035109,48.2974525477646
73.5,-14.5,0.0897314473986626,113.755001033656,52.3918430706421
74.5,-14.5,0.0909049957990646,113.000001050532,51.7380141663076
75.5,-14.5,0.09051413834095,114.785001010634,61.5136599923678
76.5,-14.5,0.0879358574748039,115.970000984147,57.0875291560699
77.5,-14.5,0.0932462438941002,113.885001030751,58.2007247178676
78.5,-14.5,0.0913792476058006,115.53500099387,53.3105163975434
79.5,-14.5,0.0928361341357231,114.62500101421,55.515971099514
80.5,-14.5,0.0901020541787148,115.020001005381,54.2834239549144
81.5,-14.5,0.0898015275597572,116.385000974871,56.1984622959972
82.5,-14.5,0.0899350121617317,116.705000967719,57.6790839147107
83.5,-14.5,0.0857726484537125,116.595000970177,53.138452623014
84.5,-14.5,0.0865365192294121,118.72000092268,46.9650976302528
85.5,-14.5,0.0882468894124031,118.090000936761,53.0834090272473
86.5,-14.5,0.087738461792469,117.390000952408,45.5947341658439
87.5,-14.5,0.0875793173909187,117.540000949055,50.6436703401368
88.5,-14.5,0.086813785135746,117.970000939444,63.1651361670307
89.5,-14.5,0.0865585058927536,118.250000933185,57.1272656742937
90.5,-14.5,0.0849219113588333,120.7950008763,47.853315908093
91.5,-14.5,0.087448313832283,118.845000919886,50.7393056258256
92.5,-14.5,0.0859247371554375,119.950000895187,49.6309398533794
93.5,-14.5,0.0850639417767525,120.015000893734,46.8339489358126
94.5,-14.5,0.0878852754831314,118.280000932515,48.5841809524951
95.5,-14.5,0.0866079777479172,119.880000896752,45.3121113366509
96.5,-14.5,0.0927264839410782,118.455000928603,45.1093525460689
97.5,-14.5,0.0940930619835854,117.290000954643,46.674043437202
98.5,-14.5,0.0944043919444084,116.465000973083,44.9974939315122
99.5,-14.5,0.094945564866066,117.140000957996,40.5353490006711
100.5,-14.5,0.094757542014122,116.415000974201,48.9752547150522
101.5,-14.5,0.0963567420840263,116.990000961348,45.0036602703508
102.5,-14.5,0.106373563408852,112.55000106059,44.8576801986443
103.5,-14.5,0.110879249870777,111.820001076907,51.7183124116001
104.5,-14.5,0.116049267351627,109.530001128092,46.4185176661834
105.5,-14.5,0.126291692256927,107.260001178831,46.5989779591237
106.5,-14.5,0.124018847942352,107.265001178719,48.437827981663
107.5,-14.5,0.124658152461052,107.445001174696,43.8807302773402
108.5,-14.5,0.129013553261757,106.78000118956,43.3946243214013
109.5,-14.5,0.134742334485054,104.750001234934,49.3380261518715
110.5,-14.5,0.129106566309929,107.130001181737,40.2535190380203
111.5,-14.5,0.131354153156281,106.735001190566,42.0853043509443
112.5,-14.5,0.136640504002571,106.545001194812,36.5071804122382
113.5,-14.5,0.14490632712841,104.770001234487,37.9940589148994
114.5,-14.5,0.143833965063095,105.465001218952,37.1980856811175
115.5,-14.5,0.13930444419384,106.755001190118,37.1674705360038
116.5,-14.5,0.138442933559418,106.620001193136,40.3624216389266
117.5,-14.5,0.135449290275574,108.375001153909,46.4272133117086
118.5,-14.5,0.136168092489243,109.505001128651,46.5188135277747
119.5,-14.5,0.13387830555439,109.465001129545,41.2261695880653
120.5,-14.5,0.13209193944931,110.780001100153,43.5408040459543
121.5,-14.5,0.134211376309395,109.250001134351,NA
122.5,-14.5,0.14797642827034,101.60500130523,NA
123.5,-14.5,0.212643072009087,87.3000016249716,NA
124.5,-14.5,0.308464974164963,73.3350019371137,NA
125.5,-14.5,0.60120415687561,41.7650026427582,NA
126.5,-14.5,1.96448814868927,15.7450032243505,NA
127.5,-14.5,NA,NA,NA
128.5,-14.5,2.69339966773987,10.7350033363327,NA
129.5,-14.5,2.8917281627655,7.71000340394676,NA
130.5,-14.5,NA,NA,NA
131.5,-14.5,NA,NA,NA
132.5,-14.5,NA,NA,NA
133.5,-14.5,NA,NA,NA
134.5,-14.5,NA,NA,NA
135.5,-14.5,NA,NA,NA
136.5,-14.5,1.15461266040802,29.8500029090792,NA
137.5,-14.5,0.368266075849533,56.1150023220107,NA
138.5,-14.5,0.314691752195358,66.1150020984933,NA
139.5,-14.5,0.313503712415695,68.1000020541251,NA
140.5,-14.5,0.389186322689056,63.2850021617487,NA
141.5,-14.5,0.462777823209763,50.8150024404749,NA
142.5,-14.5,NA,NA,NA
143.5,-14.5,NA,NA,NA
144.5,-14.5,NA,NA,136.45774483702
145.5,-14.5,0.754046201705933,35.0200027935207,49.9279063101512
146.5,-14.5,0.0962094515562057,115.7350009894,51.5086650153125
147.5,-14.5,0.0955602526664734,116.545000971295,51.3366026575969
148.5,-14.5,0.0938961654901505,116.315000976436,46.6214266721401
149.5,-14.5,0.0939346998929977,117.800000943244,44.5522748229152
150.5,-14.5,0.0902504399418831,118.915000918321,43.2320120147282
151.5,-14.5,0.0889656469225883,119.070000914857,48.6970941038525
152.5,-14.5,0.0856892168521881,121.0500008706,46.9450817407655
153.5,-14.5,0.0861658528447151,120.135000891052,42.7312557583648
154.5,-14.5,0.0868318304419518,120.8800008744,43.4368979589537
155.5,-14.5,0.0870774686336517,119.950000895187,42.8895653773019
156.5,-14.5,0.0869500488042831,119.265000910498,42.0187409590901
157.5,-14.5,0.0870376229286194,119.490000905469,42.747975763396
158.5,-14.5,0.0841065943241119,120.430000884458,43.1085994278323
159.5,-14.5,0.0868725627660751,118.865000919439,42.3787880995747
160.5,-14.5,0.0874912440776825,117.835000942461,42.0217766467076
161.5,-14.5,0.0866396203637123,116.690000968054,40.4362616332593
162.5,-14.5,0.0831040218472481,118.760000921786,39.0567787661257
163.5,-14.5,0.0850096642971039,117.215000956319,43.3849700522259
164.5,-14.5,0.0882565975189209,116.380000974983,44.8179500992247
165.5,-14.5,0.092010922729969,117.950000939891,43.1510743232454
166.5,-14.5,0.0857895687222481,117.515000949614,39.5084656051475
167.5,-14.5,0.0744397342205048,126.150000756606,54.6655147012061
168.5,-14.5,0.0698538795113564,133.225000598468,38.6365030633776
169.5,-14.5,0.0645082965493202,130.080000668764,41.3778118480312
170.5,-14.5,0.0619819536805153,130.77500065323,45.8883425317982
171.5,-14.5,0.0594869218766689,131.760000631213,52.4842741100874
172.5,-14.5,0.0576118119060993,133.050000602379,46.0140095885333
173.5,-14.5,0.0556008592247963,133.885000583716,45.2666786822316
174.5,-14.5,0.05492939427495,134.440000571311,43.6517453966539
175.5,-14.5,0.0561993978917599,133.350000595674,37.4159039252215
176.5,-14.5,0.0563850551843643,132.485000615008,46.2023458039223
177.5,-14.5,0.0565678589046001,132.170000622049,45.1054939367441
178.5,-14.5,0.0573690421879292,132.180000621825,40.383670486887
179.5,-14.5,0.0554805584251881,132.170000622049,46.1040734532759
-179.5,-15.5,0.0680907145142555,126.22500075493,30.000182657209
-178.5,-15.5,0.0610607899725437,130.050000669435,39.7977443509969
-177.5,-15.5,0.0560350455343723,132.975000604056,46.8547343277127
-176.5,-15.5,0.0550531111657619,133.125000600703,49.1806807948802
-175.5,-15.5,0.0553295388817787,132.265000619926,34.539965227922
-174.5,-15.5,0.0557491891086102,130.845000651665,34.10077415138
-173.5,-15.5,0.0557486936450005,133.395000594668,28.5083816055407
-172.5,-15.5,0.0549377799034119,133.320000596344,46.0703737808001
-171.5,-15.5,0.0543302819132805,135.275000552647,41.9460052972568
-170.5,-15.5,0.0532781779766083,137.325000506826,47.6666469529983
-169.5,-15.5,0.0488859936594963,140.910000426695,41.3047471805819
-168.5,-15.5,0.0442520380020142,143.640000365674,38.5032302874824
-167.5,-15.5,0.0408933088183403,144.235000352375,40.3643923869101
-166.5,-15.5,0.038330752402544,147.840000271797,42.2395065078164
-165.5,-15.5,0.0354518480598927,149.870000226423,48.3242716074283
-164.5,-15.5,0.0347414426505566,148.520000256598,49.6170233165201
-163.5,-15.5,0.0356025658547878,148.155000264756,46.1813425825318
-162.5,-15.5,0.0352170467376709,148.190000263974,44.2894684547725
-161.5,-15.5,0.0346941389143467,147.990000268444,47.2904861959837
-160.5,-15.5,0.0365582406520844,146.420000303537,50.4731367227265
-159.5,-15.5,0.0378102697432041,145.805000317283,51.636808309356
-158.5,-15.5,0.0384867526590824,145.990000313148,55.1369141319582
-157.5,-15.5,0.0401784181594849,143.840000361204,50.7921028344272
-156.5,-15.5,0.0425227507948875,141.740000408143,45.4152749021005
-155.5,-15.5,0.0438749678432941,139.61500045564,49.9268431731842
-154.5,-15.5,0.0470637157559395,137.430000504479,50.0326520344388
-153.5,-15.5,0.0507207624614239,134.475000570528,51.0590388122113
-152.5,-15.5,0.0524991452693939,132.460000615567,59.8434027578649
-151.5,-15.5,0.0561920590698719,130.240000665188,49.5817222264699
-150.5,-15.5,0.0580271296203136,129.905000672676,41.7515068281038
-149.5,-15.5,0.059931818395853,127.680000722408,47.9411639049708
-148.5,-15.5,0.0586776919662952,129.175000688992,61.5574379925277
-147.5,-15.5,0.0595334395766258,127.715000721626,53.3087785101292
-146.5,-15.5,0.0664227679371834,118.725000922568,52.8319741019166
-145.5,-15.5,0.0637632682919502,123.030000826344,54.4366195375828
-144.5,-15.5,0.0626863539218903,123.885000807233,47.2656454331308
-143.5,-15.5,0.0623986609280109,123.925000806339,51.9661284996115
-142.5,-15.5,0.0629525780677795,123.970000805333,54.0113749541059
-141.5,-15.5,0.0633506029844284,123.940000806004,62.0596702932395
-140.5,-15.5,0.0671321079134941,120.280000887811,67.177683849051
-139.5,-15.5,0.0676455572247505,120.490000883117,67.7472565499028
-138.5,-15.5,0.0704665631055832,117.970000939444,62.1642329992532
-137.5,-15.5,0.071327231824398,116.495000972413,56.3621078220609
-136.5,-15.5,0.0724735483527184,115.715000989847,51.4368229945442
-135.5,-15.5,0.0750635340809822,113.870001031086,60.8376430588529
-134.5,-15.5,0.0765822753310204,113.440001040697,51.658982378131
-133.5,-15.5,0.0779622495174408,112.075001071207,51.2290774329172
-132.5,-15.5,0.0791255980730057,111.405001086183,51.868036479789
-131.5,-15.5,0.0805409476161003,110.47500110697,43.6210063811423
-130.5,-15.5,0.081500306725502,109.185001135804,52.8818095592388
-129.5,-15.5,0.0830223709344864,107.330001177266,51.256194760832
-128.5,-15.5,0.0839321538805962,107.29000117816,48.532828585873
-127.5,-15.5,0.08523128926754,106.400001198053,53.9786927990964
-126.5,-15.5,0.0858925059437752,105.125001226552,46.5972492850775
-125.5,-15.5,0.0869243368506432,105.885001209565,44.0221652710614
-124.5,-15.5,0.0866533741354942,104.720001235604,57.1844367996556
-123.5,-15.5,0.0867567509412766,104.715001235716,80.0144526125621
-122.5,-15.5,0.0887146890163422,104.040001250803,69.8201195501992
-121.5,-15.5,0.0893017649650574,103.570001261309,59.9518790883791
-120.5,-15.5,0.0906558036804199,102.240001291037,56.6289646791327
-119.5,-15.5,0.0909880623221397,102.565001283772,61.1245093032543
-118.5,-15.5,0.0909995287656784,102.420001287013,54.8949728365848
-117.5,-15.5,0.0915839374065399,102.020001295954,49.1962936863723
-116.5,-15.5,0.093142457306385,100.930001320317,50.874356299998
-115.5,-15.5,0.0941580533981323,100.095001338981,54.7318755480971
-114.5,-15.5,0.0934511050581932,100.825001322664,78.4565576000825
-113.5,-15.5,0.0954789444804192,99.7250013472512,50.2555449231281
-112.5,-15.5,0.0964990183711052,98.5400013737381,50.1914378063429
-111.5,-15.5,0.096104808151722,99.2450013579801,50.7727105872219
-110.5,-15.5,0.0962643399834633,99.3100013565272,48.8832230856026
-109.5,-15.5,0.0975707694888115,98.6800013706088,64.1975486657317
-108.5,-15.5,0.0996208414435387,98.3000013791025,55.3513792919795
-107.5,-15.5,0.1019167304039,97.1150014055893,44.3537967181423
-106.5,-15.5,0.102684393525124,96.3850014219061,52.8923139683358
-105.5,-15.5,0.103967867791653,96.2600014247,62.1902302367458
-104.5,-15.5,0.10473620891571,95.700001437217,72.4501289776068
-103.5,-15.5,0.107663467526436,93.9500014763325,42.6624672836056
-102.5,-15.5,0.11060706526041,93.2250014925376,63.6492768965466
-101.5,-15.5,0.113272786140442,91.6150015285239,68.8327818789964
-100.5,-15.5,0.112784206867218,92.4500015098602,55.9435236994626
-99.5,-15.5,0.114730894565582,91.7500015255064,58.4389894293963
-98.5,-15.5,0.118781864643097,90.4700015541166,65.3358659582353
-97.5,-15.5,0.125033557415009,88.5600015968084,74.5992093134412
-96.5,-15.5,0.1275255382061,88.6850015940145,69.8868837270619
-95.5,-15.5,0.128246411681175,87.6350016174838,68.84435488351
-94.5,-15.5,0.133072212338448,86.0250016534701,62.2413026426238
-93.5,-15.5,0.136050671339035,85.3200016692281,60.5545839087388
-92.5,-15.5,0.144426167011261,84.3350016912445,62.0938348565718
-91.5,-15.5,0.144607275724411,83.4350017113611,72.0176773647306
-90.5,-15.5,0.147269368171692,83.1400017179549,64.2298391852289
-89.5,-15.5,0.152268752455711,81.8500017467886,73.9393709795395
-88.5,-15.5,0.157871186733246,80.9850017661229,59.4963630223829
-87.5,-15.5,0.166540816426277,79.5750017976388,63.6923819179243
-86.5,-15.5,0.17576077580452,77.9500018339604,51.5165168580961
-85.5,-15.5,0.184565633535385,76.5800018645823,61.2642837347197
-84.5,-15.5,0.188329592347145,75.9950018776581,53.1762423472314
-83.5,-15.5,0.20709565281868,72.9250019462779,49.5081972234581
-82.5,-15.5,0.212114721536636,73.0200019441545,56.9540080293468
-81.5,-15.5,0.215835824608803,72.6950019514188,48.7304972690364
-80.5,-15.5,0.259489059448242,69.570002021268,49.1605795462602
-79.5,-15.5,0.27613553404808,67.0400020778179,41.914843256033
-78.5,-15.5,0.317568928003311,65.4550021132454,34.0990554375659
-77.5,-15.5,0.410907179117203,59.8600022383034,36.3486690089814
-76.5,-15.5,0.693388938903809,51.2650024304166,29.8959827269594
-75.5,-15.5,1.62687575817108,38.9250027062371,25.2108171012252
-74.5,-15.5,2.84617948532104,26.6850029798225,28.2307956618476
-73.5,-15.5,NA,NA,NA
-72.5,-15.5,NA,NA,NA
-71.5,-15.5,NA,NA,NA
-70.5,-15.5,NA,NA,NA
-69.5,-15.5,NA,NA,NA
-68.5,-15.5,NA,NA,NA
-67.5,-15.5,NA,NA,NA
-66.5,-15.5,NA,NA,NA
-65.5,-15.5,NA,NA,NA
-64.5,-15.5,NA,NA,NA
-63.5,-15.5,NA,NA,NA
-62.5,-15.5,NA,NA,NA
-61.5,-15.5,NA,NA,NA
-60.5,-15.5,NA,NA,NA
-59.5,-15.5,NA,NA,NA
-58.5,-15.5,NA,NA,NA
-57.5,-15.5,NA,NA,NA
-56.5,-15.5,NA,NA,NA
-55.5,-15.5,NA,NA,NA
-54.5,-15.5,NA,NA,NA
-53.5,-15.5,NA,NA,NA
-52.5,-15.5,NA,NA,NA
-51.5,-15.5,NA,NA,NA
-50.5,-15.5,NA,NA,NA
-49.5,-15.5,NA,NA,NA
-48.5,-15.5,NA,NA,NA
-47.5,-15.5,NA,NA,NA
-46.5,-15.5,NA,NA,NA
-45.5,-15.5,NA,NA,NA
-44.5,-15.5,NA,NA,NA
-43.5,-15.5,NA,NA,NA
-42.5,-15.5,NA,NA,NA
-41.5,-15.5,NA,NA,NA
-40.5,-15.5,NA,NA,NA
-39.5,-15.5,NA,NA,NA
-38.5,-15.5,NA,NA,43.4429819983183
-37.5,-15.5,0.0721797123551369,119.840000897646,53.3709512343808
-36.5,-15.5,0.0674961060285568,122.015000849031,51.2677670803612
-35.5,-15.5,0.0592581331729889,125.745000765659,46.4215078072853
-34.5,-15.5,0.0517319105565548,132.145000622608,53.5904666687261
-33.5,-15.5,0.0468432493507862,135.275000552647,48.3272831944323
-32.5,-15.5,0.0433254428207874,139.120000466704,48.3534931800305
-31.5,-15.5,0.0401777625083923,144.410000348464,56.6729750368791
-30.5,-15.5,0.0383003242313862,144.685000342317,54.2250697087544
-29.5,-15.5,0.0372042804956436,146.735000296496,51.6027309903234
-28.5,-15.5,0.0374541729688644,147.850000271574,70.7002964664219
-27.5,-15.5,0.0372707210481167,146.520000301301,41.9674808462307
-26.5,-15.5,0.0376553870737553,145.385000326671,78.4751460861496
-25.5,-15.5,0.0379389896988869,145.415000326,59.8060568883382
-24.5,-15.5,0.0392080619931221,143.570000367239,48.8639983740725
-23.5,-15.5,0.0399852655827999,144.190000353381,47.7836540319219
-22.5,-15.5,0.041282769292593,142.910000381991,93.6374252706377
-21.5,-15.5,0.0425831601023674,139.910000449046,78.6104848650324
-20.5,-15.5,0.0436852127313614,140.415000437759,69.4862513190837
-19.5,-15.5,0.0449878536164761,138.500000480562,46.2722842703384
-18.5,-15.5,0.0469299182295799,136.540000524372,43.2659381992369
-17.5,-15.5,0.049170084297657,134.880000561476,71.2105041445633
-16.5,-15.5,0.0509388111531734,133.700000587851,66.5082829780257
-15.5,-15.5,0.0520064532756805,131.785000630654,62.7419284821893
-14.5,-15.5,0.0555845871567726,129.995000670664,55.5865474961041
-13.5,-15.5,0.057845763862133,127.120000734925,77.7143970648446
-12.5,-15.5,0.0611318163573742,125.575000769459,81.9635815293946
-11.5,-15.5,0.0657076686620712,123.630000812933,86.1157277897379
-10.5,-15.5,0.0691770687699318,121.280000865459,79.4298448604154
-9.5,-15.5,0.074608102440834,118.680000923574,55.8093650613381
-8.5,-15.5,0.0807337388396263,116.370000975206,73.0314735253246
-7.5,-15.5,0.0869432240724564,113.865001031198,92.0688186776039
-6.5,-15.5,0.0964050143957138,110.785001100041,101.823454246057
-5.5,-15.5,0.10084530711174,109.545001127757,47.4387148387821
-4.5,-15.5,0.101091504096985,107.415001175366,75.5526620588641
-3.5,-15.5,0.109026059508324,106.900001186877,71.6921805809312
-2.5,-15.5,0.11615676432848,103.51000126265,67.4621753842855
-1.5,-15.5,0.122956089675426,100.320001333952,68.2422034044928
-0.5,-15.5,0.130488783121109,97.7800013907254,59.8906723766722
0.5,-15.5,0.143824264407158,94.0600014738739,43.0040930691434
1.5,-15.5,0.152060031890869,90.9500015433878,49.9423794782661
2.5,-15.5,0.17263288795948,87.3550016237423,59.545760645305
3.5,-15.5,0.180189162492752,85.4100016672164,42.7854259160313
4.5,-15.5,0.18776847422123,83.1350017180666,51.1909131252406
5.5,-15.5,0.218059480190277,78.5350018208846,54.0447378983907
6.5,-15.5,0.243968591094017,76.1400018744171,50.3363780391565
7.5,-15.5,0.30744457244873,70.2500020060688,39.8613583954559
8.5,-15.5,0.472926318645477,64.0650021443143,NA
9.5,-15.5,0.793813467025757,56.7600023075938,26.1442775039263
10.5,-15.5,1.02461862564087,51.6050024228171,17.8932210282456
11.5,-15.5,1.0626403093338,53.9700023699552,NA
12.5,-15.5,4.21826457977295,27.9500029515475,NA
13.5,-15.5,NA,NA,NA
14.5,-15.5,NA,NA,NA
15.5,-15.5,NA,NA,NA
16.5,-15.5,NA,NA,NA
17.5,-15.5,NA,NA,NA
18.5,-15.5,NA,NA,NA
19.5,-15.5,NA,NA,NA
20.5,-15.5,NA,NA,NA
21.5,-15.5,NA,NA,NA
22.5,-15.5,NA,NA,NA
23.5,-15.5,NA,NA,NA
24.5,-15.5,NA,NA,NA
25.5,-15.5,NA,NA,NA
26.5,-15.5,NA,NA,NA
27.5,-15.5,NA,NA,NA
28.5,-15.5,NA,NA,NA
29.5,-15.5,NA,NA,NA
30.5,-15.5,NA,NA,NA
31.5,-15.5,NA,NA,NA
32.5,-15.5,NA,NA,NA
33.5,-15.5,NA,NA,NA
34.5,-15.5,NA,NA,NA
35.5,-15.5,NA,NA,NA
36.5,-15.5,NA,NA,NA
37.5,-15.5,NA,NA,NA
38.5,-15.5,NA,NA,NA
39.5,-15.5,NA,NA,NA
40.5,-15.5,NA,NA,34.0351432413531
41.5,-15.5,0.165321856737137,93.5500014852732,28.2207582125307
42.5,-15.5,0.138568952679634,97.585001395084,22.036856346628
43.5,-15.5,0.141941070556641,96.0950014283881,34.9987907057675
44.5,-15.5,0.162374556064606,91.1350015392527,31.0146215512839
45.5,-15.5,0.172792688012123,88.5800015963614,43.0418579778066
46.5,-15.5,0.630930244922638,50.6050024451688,NA
47.5,-15.5,NA,NA,NA
48.5,-15.5,NA,NA,NA
49.5,-15.5,NA,NA,NA
50.5,-15.5,NA,NA,35.2611605927888
51.5,-15.5,0.0829135477542877,119.820000898093,46.9842754122878
52.5,-15.5,0.0846137180924416,117.095000959001,47.9870225383444
53.5,-15.5,0.0855821520090103,116.150000980124,55.036900230506
54.5,-15.5,0.0860494077205658,115.660000991076,55.5703933152976
55.5,-15.5,0.0876108556985855,115.810000987723,61.5950114205571
56.5,-15.5,0.08716831356287,116.64500096906,52.487727195911
57.5,-15.5,0.0867880582809448,114.690001012757,51.4063388121657
58.5,-15.5,0.0905356258153915,113.250001044944,51.4609053524413
59.5,-15.5,0.0995788425207138,109.335001132451,40.7036982264016
60.5,-15.5,0.139332965016365,96.1950014261529,NA
61.5,-15.5,0.093485988676548,110.990001095459,43.7773378170787
62.5,-15.5,0.0832786858081818,115.7350009894,52.9204302219901
63.5,-15.5,0.0844348222017288,116.165000979789,53.2329239838063
64.5,-15.5,0.0829175338149071,115.670000990853,62.1195226412151
65.5,-15.5,0.0793571844696999,117.970000939444,48.7540047684276
66.5,-15.5,0.0815855413675308,116.525000971742,47.4844582162871
67.5,-15.5,0.0805834010243416,118.155000935309,54.4486049532878
68.5,-15.5,0.0821219682693481,117.52500094939,55.0209118770987
69.5,-15.5,0.083931103348732,116.080000981688,52.0441329598504
70.5,-15.5,0.0848971754312515,116.950000962242,54.7215516273303
71.5,-15.5,0.0860637351870537,115.755000988953,68.7546114898521
72.5,-15.5,0.0841391161084175,116.61500096973,55.2096070491112
73.5,-15.5,0.0842901989817619,116.325000976212,55.9801180135333
74.5,-15.5,0.0859768092632294,114.855001009069,52.9263943529587
75.5,-15.5,0.0838325321674347,117.075000959449,55.7659141042833
76.5,-15.5,0.0823803469538689,117.250000955537,56.6257838182565
77.5,-15.5,0.0823202654719353,118.375000930391,56.4762318298064
78.5,-15.5,0.0845673009753227,116.825000965036,53.3381522258698
79.5,-15.5,0.0857820585370064,118.120000936091,52.7510224735688
80.5,-15.5,0.0851059854030609,115.8200009875,55.3918198462166
81.5,-15.5,0.0846273675560951,119.780000898987,52.3030913068247
