"lon","lat","boats_tcb_gCm3","feisty_tcb_gCm3","feisty_b10_gCm3"
171.5,35.5,1.66827202339967,0.862630553995686,0.690573901076691
172.5,35.5,1.6916008412838,0.84566205534371,0.675029962294609
173.5,35.5,1.71208757658799,0.812177424550729,0.64505278068939
174.5,35.5,1.73081869383653,0.832583258840935,0.666508422848247
175.5,35.5,1.74720339477062,0.873938425986447,0.708294321061033
176.5,35.5,1.76074256300926,0.882601924532962,0.717498297832205
177.5,35.5,1.7690198947986,0.892877755250771,0.727151587264158
178.5,35.5,1.77551467816035,0.896436041611734,0.730608750527897
179.5,35.5,1.78526547650496,0.900752033900945,0.734940897676081
-179.5,34.5,1.68444184660912,0.816300865340551,0.653310506619338
-178.5,34.5,1.69266029000282,0.810132948835345,0.649575259939335
-177.5,34.5,1.69821871817112,0.806688763211475,0.64726257092933
-176.5,34.5,1.69680444598198,0.884368568919772,0.721838630211753
-175.5,34.5,1.6843315154314,0.890165918245536,0.726868330063576
-174.5,34.5,1.65870107014974,0.883510654034544,0.721252723140401
-173.5,34.5,1.62488070726395,0.876444841115398,0.714555416788515
-172.5,34.5,1.59890619019667,0.872340814667049,0.710686545276221
-171.5,34.5,1.5776223808527,0.807356893131766,0.64789158833927
-170.5,34.5,1.55887300570806,0.813415947992587,0.654198338136953
-169.5,34.5,1.5391892760992,0.821383566455881,0.662199955181331
-168.5,34.5,1.51671551167965,0.820656267103727,0.661470183645489
-167.5,34.5,1.4924635797739,0.815892835499986,0.656661289173122
-166.5,34.5,1.46839577456315,0.808434298126719,0.649206684578521
-165.5,34.5,1.44430736700694,0.790426248721674,0.631338477860732
-164.5,34.5,1.41897364457448,0.783084194500601,0.62427055793242
-163.5,34.5,1.39510683814685,0.777317052235949,0.618691516466313
-162.5,34.5,1.36798348228137,0.770461706294986,0.611776323532598
-161.5,34.5,1.34211939573288,0.763524106408962,0.604731023950878
-160.5,34.5,1.315097468098,0.756887618281536,0.597842372323402
-159.5,34.5,1.28793420096238,0.777605362378902,0.619233881934806
-158.5,34.5,1.26147171159585,0.743203026555106,0.583418104175225
-157.5,34.5,1.23590990900993,0.810220493404813,0.651235921774057
-156.5,34.5,1.21057492593924,0.803102560146161,0.644493151079545
-155.5,34.5,1.18766572773457,0.778161168991472,0.618505990438784
-154.5,34.5,1.16650154193242,0.773522954414023,0.61217265201957
-153.5,34.5,1.14708979626497,0.759801574682293,0.59698903421882
-152.5,34.5,1.12683755507072,0.771224662233436,0.613461292968748
-151.5,34.5,1.10753108412027,0.763109279546767,0.606229478246134
-150.5,34.5,1.08955364574989,0.754287485901342,0.59829678178829
-149.5,34.5,1.07159715692202,0.74702477825751,0.591369031351458
-148.5,34.5,1.05469462474187,0.737199514329054,0.581889527071589
-147.5,34.5,1.03879083047311,0.728581921835261,0.573592490428189
-146.5,34.5,1.02410730967919,0.721214992058078,0.566137110945997
-145.5,34.5,1.00905027190844,0.713816386441036,0.558509489794746
-144.5,34.5,0.99249025285244,0.708213793375689,0.552331480896695
-143.5,34.5,0.975332925220331,0.700382698867634,0.544367179103757
-142.5,34.5,0.959499049683412,0.69068885460714,0.534064534724419
-141.5,34.5,0.944485057890415,0.679896711249656,0.520902334690205
-140.5,34.5,0.930566510558128,0.705769882522377,0.544223547932377
-139.5,34.5,0.919618579745293,0.652433503561038,0.49711072429872
-138.5,34.5,0.909236775835355,0.659637257162959,0.505431639399936
-137.5,34.5,0.899032890299956,0.653671381652663,0.50032674748755
-136.5,34.5,0.889716193079948,0.6477250043503,0.495177517461378
-135.5,34.5,0.881518606344859,0.641719208118628,0.490183082510041
-134.5,34.5,0.875198477009932,0.63607177664199,0.485711149058586
-133.5,34.5,0.872590517501036,0.630978220415124,0.48191552544899
-132.5,34.5,0.875943695008755,0.610200856815238,0.46303578516528
-131.5,34.5,0.888406035800775,0.574512559097365,0.427858183363794
-130.5,34.5,0.911849277218183,0.571823640009298,0.425522648759202
-129.5,34.5,0.947110771139463,0.591598151250572,0.445654206476774
-128.5,34.5,0.993987123668194,0.637894553134654,0.490728199374857
-127.5,34.5,1.04810464382172,0.598983421666332,0.45099760062808
-126.5,34.5,1.10809233884017,0.612793115769014,0.463707938920688
-125.5,34.5,1.17183001041412,0.651285471114348,0.502666266518009
-124.5,34.5,1.23778357406457,0.688295603651207,0.539690818599417
-123.5,34.5,1.31174940566222,0.667377154774609,0.518263635256057
-122.5,34.5,1.41593591570854,0.692963894889218,0.543327936648243
-121.5,34.5,1.59066804548105,0.831039136886552,0.657046957919166
-120.5,34.5,1.74873413145542,1.12405719760166,0.881842086663922
-119.5,34.5,NA,NA,NA
-118.5,34.5,NA,NA,NA
-117.5,34.5,NA,NA,NA
-116.5,34.5,NA,NA,NA
-115.5,34.5,NA,NA,NA
-114.5,34.5,NA,NA,NA
-113.5,34.5,NA,NA,NA
-112.5,34.5,NA,NA,NA
-111.5,34.5,NA,NA,NA
-110.5,34.5,NA,NA,NA
-109.5,34.5,NA,NA,NA
-108.5,34.5,NA,NA,NA
-107.5,34.5,NA,NA,NA
-106.5,34.5,NA,NA,NA
-105.5,34.5,NA,NA,NA
-104.5,34.5,NA,NA,NA
-103.5,34.5,NA,NA,NA
-102.5,34.5,NA,NA,NA
-101.5,34.5,NA,NA,NA
-100.5,34.5,NA,NA,NA
-99.5,34.5,NA,NA,NA
-98.5,34.5,NA,NA,NA
-97.5,34.5,NA,NA,NA
-96.5,34.5,NA,NA,NA
-95.5,34.5,NA,NA,NA
-94.5,34.5,NA,NA,NA
-93.5,34.5,NA,NA,NA
-92.5,34.5,NA,NA,NA
-91.5,34.5,NA,NA,NA
-90.5,34.5,NA,NA,NA
-89.5,34.5,NA,NA,NA
-88.5,34.5,NA,NA,NA
-87.5,34.5,NA,NA,NA
-86.5,34.5,NA,NA,NA
-85.5,34.5,NA,NA,NA
-84.5,34.5,NA,NA,NA
-83.5,34.5,NA,NA,NA
-82.5,34.5,NA,NA,NA
-81.5,34.5,NA,NA,NA
-80.5,34.5,NA,NA,NA
-79.5,34.5,NA,NA,NA
-78.5,34.5,NA,NA,NA
-77.5,34.5,NA,NA,NA
-76.5,34.5,0.4732134702305,1.20521193770459,0.432633947710459
-75.5,34.5,0.934092536071936,2.21971283037839,1.20506228874369
-74.5,34.5,0.712631806234519,0.633257977931742,0.455954634497853
-73.5,34.5,0.604322147369385,0.588775571101445,0.410010228024974
-72.5,34.5,0.594461100300153,0.592931196137812,0.413734479330702
-71.5,34.5,0.653606795767943,0.638698126624541,0.459698504968814
-70.5,34.5,0.72502578496933,0.675579298331046,0.496373423291457
-69.5,34.5,0.765805231034756,0.686264456352785,0.507615159599389
-68.5,34.5,0.790601611634095,0.686337338697376,0.508356511693934
-67.5,34.5,0.816838200887044,0.693816806862323,0.515026735043934
-66.5,34.5,0.844764048357805,0.70615795570924,0.525788587450298
-65.5,34.5,0.872182326515516,0.709521041362647,0.52910340705118
-64.5,34.5,0.899600684642792,0.728126867549908,0.546013301264335
-63.5,34.5,0.92763476173083,0.728535709515991,0.546120267705713
-62.5,34.5,0.951788102587064,0.736263947845196,0.554914591517483
-61.5,34.5,0.973058093587557,0.751716448381514,0.567512297284848
-60.5,34.5,0.991757236917814,0.74195272691778,0.562023009762846
-59.5,34.5,1.00778679947058,0.747228526196315,0.566394861582789
-58.5,34.5,1.02150683800379,0.746927261103869,0.567399675274888
-57.5,34.5,1.03223642706871,0.75399622843575,0.574497833514543
-56.5,34.5,1.04004070659478,0.755613759521762,0.577007195463711
-55.5,34.5,1.04291712592045,0.754251611507224,0.577584866251819
-54.5,34.5,1.04803764323394,0.75507149350583,0.578797561823938
-53.5,34.5,1.05604637314876,0.756583366595264,0.580750897392308
-52.5,34.5,1.06322429130475,0.761394254851388,0.585021896728959
-51.5,34.5,1.06751793324947,0.760946691452153,0.584579124321516
-50.5,34.5,1.07079150676727,0.761716902750127,0.58488126258012
-49.5,34.5,1.07507596810659,0.76091082108602,0.584519636825742
-48.5,34.5,1.07993696083625,0.760068801891556,0.583876931535843
-47.5,34.5,1.08183703174194,0.759130753902397,0.583227380376789
-46.5,34.5,1.08061514596144,0.760552437623088,0.584058906797198
-45.5,34.5,1.07972185065349,0.759029790751733,0.582657113979304
-44.5,34.5,1.08220591247082,0.753725732775905,0.578370063356176
-43.5,34.5,1.0876835356156,0.748908559644506,0.574166682628072
-42.5,34.5,1.09618146618207,0.747779694084469,0.572436519390239
-41.5,34.5,1.10574381748835,0.749926781403769,0.573243235912467
-40.5,34.5,1.11602713763714,0.753747786441126,0.575467173863631
-39.5,34.5,1.12880765895049,0.7715717079463,0.589268336552698
-38.5,34.5,1.14486071666082,0.750729771641153,0.568996371489653
-37.5,34.5,1.16600700120131,0.756780858725047,0.572379302456835
-36.5,34.5,1.19014453887939,0.75840935655276,0.573712701031035
-35.5,34.5,1.21484116514524,0.788669792765707,0.60116584311444
-34.5,34.5,1.23903850018978,0.789503991035922,0.603472800990987
-33.5,34.5,1.26717818280061,0.807599468604366,0.620930237133316
-32.5,34.5,1.29306981861591,0.8168011795258,0.630888873971032
-31.5,34.5,1.31884526511033,0.779200319266299,0.598339326149953
-30.5,34.5,1.34627709786097,0.780389830462564,0.596625480825206
-29.5,34.5,1.37553960283597,0.789772379626332,0.605767592353367
-28.5,34.5,1.40236721436183,0.788413983016045,0.608286407667287
-27.5,34.5,1.4248956789573,0.804814461885167,0.627188948496533
-26.5,34.5,1.44268356661002,0.814137697379366,0.638481608200494
-25.5,34.5,1.46019978920619,0.811730776846657,0.640030212599681
-24.5,34.5,1.48472413321336,0.789005862186779,0.617831879521567
-23.5,34.5,1.51456331511339,0.811106936379901,0.639814716670834
-22.5,34.5,1.54502722521623,0.779038553351114,0.608314895712699
-21.5,34.5,1.57428236703078,0.779474238961613,0.608681673710819
-20.5,34.5,1.60039191544056,0.813627765365342,0.642382309145294
-19.5,34.5,1.62363805075487,0.800180911623641,0.629662237509415
-18.5,34.5,1.6432133247455,0.79585418040082,0.62224949461337
-17.5,34.5,1.65617729524771,0.829394394769461,0.655736798189107
-16.5,34.5,1.66427325904369,0.831623408210905,0.657690155569303
-15.5,34.5,1.67139379282792,0.827610847558498,0.654922722247674
-14.5,34.5,1.67823800245921,0.800063058993223,0.630165215364257
-13.5,34.5,1.6941583186388,0.76881180817982,0.599940665118412
-12.5,34.5,1.70575131376584,0.808847161497652,0.637029607720262
-11.5,34.5,1.72023063798745,0.836373109072843,0.666077586827645
-10.5,34.5,1.74919205705325,0.823667722634842,0.654342557897195
-9.5,34.5,1.82062407831351,0.794965289315176,0.624701477525168
-8.5,34.5,1.9268006414175,0.870983522144769,0.693681035726994
-7.5,34.5,2.0443865031004,0.97147754827212,0.755105612146926
-6.5,34.5,NA,NA,NA
-5.5,34.5,NA,NA,NA
-4.5,34.5,NA,NA,NA
-3.5,34.5,NA,NA,NA
-2.5,34.5,NA,NA,NA
-1.5,34.5,NA,NA,NA
-0.5,34.5,NA,NA,NA
0.5,34.5,NA,NA,NA
1.5,34.5,NA,NA,NA
2.5,34.5,NA,NA,NA
3.5,34.5,NA,NA,NA
4.5,34.5,NA,NA,NA
5.5,34.5,NA,NA,NA
6.5,34.5,NA,NA,NA
7.5,34.5,NA,NA,NA
8.5,34.5,NA,NA,NA
9.5,34.5,NA,NA,NA
10.5,34.5,NA,NA,NA
11.5,34.5,0.0974614790951212,0.536765697449942,0.147175547079782
12.5,34.5,0.0913549907505512,0.531072746831551,0.143581496904213
13.5,34.5,0.294914780308803,0.683098612237463,0.378525441193631
14.5,34.5,0.274193981910745,0.71680946774058,0.360428356777866
15.5,34.5,0.263703160484632,0.7204215380857,0.358071351241629
16.5,34.5,0.252420065551996,0.643077437489638,0.324389308681776
17.5,34.5,0.242022641996543,0.575825898300079,0.298019597535409
18.5,34.5,0.238269030799468,0.577335163881621,0.300872185352316
19.5,34.5,0.239373595640063,0.587773507645243,0.308790826472506
20.5,34.5,0.241468144704898,0.599382909068872,0.317335406333678
21.5,34.5,0.242938424895207,0.608547937757897,0.323622599404457
22.5,34.5,0.242677894110481,0.61637127864275,0.326950184926836
23.5,34.5,0.241546207169692,0.621636227757276,0.32867677475531
24.5,34.5,0.257957547654708,0.637962028004789,0.34166574054685
25.5,34.5,0.248442542925477,0.644460677305045,0.339028868929557
26.5,34.5,0.227053589870532,0.639978989149265,0.329796318699149
27.5,34.5,0.212224644670884,0.642534268054685,0.326019925395917
28.5,34.5,0.201621137745678,0.652869339336187,0.327494417046395
29.5,34.5,0.192666467092931,0.66944737809921,0.331793355297753
30.5,34.5,0.182899536378682,0.682276983545609,0.333643847302192
31.5,34.5,0.169010650366545,0.679170601152715,0.325811135301068
32.5,34.5,0.150892198334138,0.720152156723165,0.319796423022334
33.5,34.5,0.139798916317523,0.702748436505329,0.304993185722382
34.5,34.5,0.132765352850159,0.702308440766297,0.292472885191795
35.5,34.5,0.120809433485071,0.623215921931856,0.263148271680359
36.5,34.5,NA,NA,NA
37.5,34.5,NA,NA,NA
38.5,34.5,NA,NA,NA
39.5,34.5,NA,NA,NA
40.5,34.5,NA,NA,NA
41.5,34.5,NA,NA,NA
42.5,34.5,NA,NA,NA
43.5,34.5,NA,NA,NA
44.5,34.5,NA,NA,NA
45.5,34.5,NA,NA,NA
46.5,34.5,NA,NA,NA
47.5,34.5,NA,NA,NA
48.5,34.5,NA,NA,NA
49.5,34.5,NA,NA,NA
50.5,34.5,NA,NA,NA
51.5,34.5,NA,NA,NA
52.5,34.5,NA,NA,NA
53.5,34.5,NA,NA,NA
54.5,34.5,NA,NA,NA
55.5,34.5,NA,NA,NA
56.5,34.5,NA,NA,NA
57.5,34.5,NA,NA,NA
58.5,34.5,NA,NA,NA
59.5,34.5,NA,NA,NA
60.5,34.5,NA,NA,NA
61.5,34.5,NA,NA,NA
62.5,34.5,NA,NA,NA
63.5,34.5,NA,NA,NA
64.5,34.5,NA,NA,NA
65.5,34.5,NA,NA,NA
66.5,34.5,NA,NA,NA
67.5,34.5,NA,NA,NA
68.5,34.5,NA,NA,NA
69.5,34.5,NA,NA,NA
70.5,34.5,NA,NA,NA
71.5,34.5,NA,NA,NA
72.5,34.5,NA,NA,NA
73.5,34.5,NA,NA,NA
74.5,34.5,NA,NA,NA
75.5,34.5,NA,NA,NA
76.5,34.5,NA,NA,NA
77.5,34.5,NA,NA,NA
78.5,34.5,NA,NA,NA
79.5,34.5,NA,NA,NA
80.5,34.5,NA,NA,NA
81.5,34.5,NA,NA,NA
82.5,34.5,NA,NA,NA
83.5,34.5,NA,NA,NA
84.5,34.5,NA,NA,NA
85.5,34.5,NA,NA,NA
86.5,34.5,NA,NA,NA
87.5,34.5,NA,NA,NA
88.5,34.5,NA,NA,NA
89.5,34.5,NA,NA,NA
90.5,34.5,NA,NA,NA
91.5,34.5,NA,NA,NA
92.5,34.5,NA,NA,NA
93.5,34.5,NA,NA,NA
94.5,34.5,NA,NA,NA
95.5,34.5,NA,NA,NA
96.5,34.5,NA,NA,NA
97.5,34.5,NA,NA,NA
98.5,34.5,NA,NA,NA
99.5,34.5,NA,NA,NA
100.5,34.5,NA,NA,NA
101.5,34.5,NA,NA,NA
102.5,34.5,NA,NA,NA
103.5,34.5,NA,NA,NA
104.5,34.5,NA,NA,NA
105.5,34.5,NA,NA,NA
106.5,34.5,NA,NA,NA
107.5,34.5,NA,NA,NA
108.5,34.5,NA,NA,NA
109.5,34.5,NA,NA,NA
110.5,34.5,NA,NA,NA
111.5,34.5,NA,NA,NA
112.5,34.5,NA,NA,NA
113.5,34.5,NA,NA,NA
114.5,34.5,NA,NA,NA
115.5,34.5,NA,NA,NA
116.5,34.5,NA,NA,NA
117.5,34.5,NA,NA,NA
118.5,34.5,NA,NA,NA
119.5,34.5,NA,NA,NA
120.5,34.5,NA,NA,NA
121.5,34.5,0.754247177143892,1.24196601529519,0.564708823064311
122.5,34.5,1.02384435385466,1.48889338830663,0.776456120150439
123.5,34.5,1.21635089814663,1.65132506527032,0.944027006796524
124.5,34.5,1.59863472183545,2.00477764232995,1.31788950546558
125.5,34.5,0.717497408390045,1.15171643481496,0.516273318587822
126.5,34.5,NA,NA,NA
127.5,34.5,NA,NA,NA
128.5,34.5,NA,NA,NA
129.5,34.5,NA,NA,NA
130.5,34.5,1.35879814624786,1.93934149857412,1.0761005359997
131.5,34.5,NA,NA,NA
132.5,34.5,NA,NA,NA
133.5,34.5,NA,NA,NA
134.5,34.5,NA,NA,NA
135.5,34.5,NA,NA,NA
136.5,34.5,NA,NA,NA
137.5,34.5,NA,NA,NA
138.5,34.5,NA,NA,NA
139.5,34.5,NA,NA,NA
140.5,34.5,1.12887528240681,1.12523350271295,0.74356470575387
141.5,34.5,0.86652363439401,0.745389513725399,0.552740858626598
142.5,34.5,0.713066277404626,0.658128837659709,0.498896195306469
143.5,34.5,0.661410428086917,0.612368870673967,0.451615199864557
144.5,34.5,0.757959953447183,0.613684273440654,0.449843839019473
145.5,34.5,0.899160635471344,0.65107765347817,0.487392484831374
146.5,34.5,0.956364138424396,0.658755680198586,0.495631653672051
147.5,34.5,0.975100889801979,0.664972301772894,0.501362121241216
148.5,34.5,0.99443969776233,0.687921296712812,0.521006550196743
149.5,34.5,1.02290892899036,0.690470904359652,0.523256566451924
150.5,34.5,1.0538421407342,0.688096843687452,0.521494577445242
151.5,34.5,1.08162540594737,0.707041070777233,0.538954307664925
152.5,34.5,1.10600811640422,0.702090932769448,0.535332608356899
153.5,34.5,1.13263716598352,0.719260985973638,0.550846343198323
154.5,34.5,1.1606323570013,0.735066542408621,0.565709622526184
155.5,34.5,1.18969245950381,0.734758794836858,0.567639446168742
156.5,34.5,1.2198882997036,0.744721684104381,0.577361743812078
157.5,34.5,1.25047427217166,0.746252551074417,0.578046314963909
158.5,34.5,1.28091232875983,0.7519984437202,0.582748822369358
159.5,34.5,1.31149218877157,0.7374071493136,0.569562513917116
160.5,34.5,1.33972932298978,0.791424829242373,0.621496081111816
161.5,34.5,1.35983935495218,0.758364842170744,0.590579576486617
162.5,34.5,1.37290519873301,0.76218416040862,0.59526350063091
163.5,34.5,1.38719056248665,0.777640108006246,0.610684566393214
164.5,34.5,1.40539432267348,0.785039570793129,0.618885338137684
165.5,34.5,1.42544983128707,0.793745251527552,0.627703907704361
166.5,34.5,1.44603245457013,0.800897675766636,0.634837386982923
167.5,34.5,1.46794706682364,0.778531838953085,0.613888652872999
168.5,34.5,1.49249838193258,0.78109528687048,0.616845397390641
169.5,34.5,1.51808378100395,0.79224547819342,0.62670620911204
170.5,34.5,1.5495813558499,0.832377632967117,0.667301664603746
171.5,34.5,1.57999047537645,0.823665850417267,0.657866499048757
172.5,34.5,1.60041853586833,0.829486008615677,0.663979358784083
173.5,34.5,1.61688052018483,0.81941302411175,0.655000715397728
174.5,34.5,1.63219846089681,0.804301863519705,0.641355594087021
175.5,34.5,1.64592164655526,0.799287035092883,0.63762058962949
176.5,34.5,1.65760851403077,0.807398441305721,0.644694985374421
177.5,34.5,1.66600686311722,0.821202733865853,0.657703265006189
178.5,34.5,1.67180886566639,0.871530284267609,0.707132883966434
179.5,34.5,1.6771240045627,0.883237979444685,0.718745247825255
-179.5,33.5,1.54450594385465,0.826708001519051,0.665557255542397
-178.5,33.5,1.5524642765522,0.812771735219744,0.654504757376217
-177.5,33.5,1.55921422044436,0.790170355656736,0.63215260436694
-176.5,33.5,1.56003965040048,0.78964991123634,0.631952277440306
-175.5,33.5,1.55053147474925,0.790263073446369,0.631684532055404
-174.5,33.5,1.52945603231589,0.782308406414037,0.622766207421071
-173.5,33.5,1.498861866196,0.795900375869364,0.637531637468137
-172.5,33.5,1.47092310488224,0.79990651264996,0.641289827963358
-171.5,33.5,1.45082543492317,0.787107686915993,0.629214275390722
-170.5,33.5,1.43524868587653,0.783591670233059,0.625484455420107
-169.5,33.5,1.41826723317305,0.783150053596973,0.624869282924407
-168.5,33.5,1.39698054889838,0.787307736535573,0.628793695606043
-167.5,33.5,1.37303485472997,0.787911758286506,0.629329898605863
-166.5,33.5,1.3484901279211,0.827679630040499,0.668516858461405
-165.5,33.5,1.32177074054877,0.8225503769533,0.663671285041264
-164.5,33.5,1.29620419442654,0.814416492899417,0.655741491972409
-163.5,33.5,1.27336719632149,0.797854152801764,0.640006644914017
-162.5,33.5,1.254371642073,0.756395706076778,0.599930086649201
-161.5,33.5,1.23248798350493,0.732258370071694,0.574841096937194
-160.5,33.5,1.21019323368867,0.761307661298128,0.604235943150823
-159.5,33.5,1.1878966987133,0.781379673873323,0.624390157221609
-158.5,33.5,1.16544814606508,0.772741096543475,0.615869262987631
-157.5,33.5,1.14375770688057,0.733663408358665,0.575904372980804
-156.5,33.5,1.12374932517608,0.761251619393817,0.604520684156062
-155.5,33.5,1.1042122160395,0.754510555537134,0.597935967333267
-154.5,33.5,1.08688935736815,0.759736595570737,0.600015044472337
-153.5,33.5,1.07076830069224,0.740893218836112,0.584307392598185
-152.5,33.5,1.05364667971929,0.68884674634967,0.531655920188932
-151.5,33.5,1.03723344355822,0.725610161735169,0.569729572437683
-150.5,33.5,1.02187490959962,0.712151985098929,0.557266398292925
-149.5,33.5,1.00657105594873,0.705436275207653,0.551086436950271
-148.5,33.5,0.99230620265007,0.702184946486012,0.548103563724178
-147.5,33.5,0.979661257068316,0.698221513978407,0.543282735504797
-146.5,33.5,0.96781952381134,0.690502035397365,0.535080885638609
-145.5,33.5,0.956779580811659,0.683607651077933,0.527359571287913
-144.5,33.5,0.944672054549058,0.677149427488772,0.519819812760003
-143.5,33.5,0.929886613289515,0.670897041105294,0.512129092250252
-142.5,33.5,0.914803631107012,0.663210691570569,0.503575556643825
-141.5,33.5,0.901999049882094,0.663253238075612,0.502438293360909
-140.5,33.5,0.891847438613574,0.65277548241734,0.494010174427044
-139.5,33.5,0.882982578376929,0.662066356596325,0.501289486641722
-138.5,33.5,0.873171851535638,0.639421667193778,0.484316526565611
-137.5,33.5,0.862078177928925,0.633857045421732,0.479808329597147
-136.5,33.5,0.851547132432461,0.629125664532181,0.47559677037765
-135.5,33.5,0.842430468400319,0.623702310878131,0.471118447300069
-134.5,33.5,0.834600886205832,0.618002930937145,0.466629833838882
-133.5,33.5,0.83106746027867,0.613154177522812,0.463129309017796
-132.5,33.5,0.833913314342499,0.610457559411828,0.461743074803021
-131.5,33.5,0.845209021369616,0.610959310529399,0.4634145876097
-130.5,33.5,0.864694654444853,0.615080482009292,0.468258766497462
-129.5,33.5,0.893892307082812,0.619620761515518,0.473078756738967
-128.5,33.5,0.931372112532457,0.582184408365014,0.436447416306592
-127.5,33.5,0.973611508309841,0.645378453653625,0.497454566006584
-126.5,33.5,1.01847756405671,0.637593454458222,0.490555024356018
-125.5,33.5,1.06507323682308,0.609481200274729,0.461530552444459
-124.5,33.5,1.11395521759987,0.620099896509837,0.47055267112013
-123.5,33.5,1.16881512204806,0.680126677066337,0.532463396169074
-122.5,33.5,1.24057162900766,0.663314374223648,0.512552869275304
-121.5,33.5,1.34459826846917,0.68470837351391,0.536110696840041
-120.5,33.5,1.46949667433898,0.696431371840771,0.5494100280264
-119.5,33.5,1.50385339955489,0.863577386937553,0.657421784119628
-118.5,33.5,1.41137439310551,0.875029359559889,0.658628321562148
-117.5,33.5,NA,NA,NA
-116.5,33.5,NA,NA,NA
-115.5,33.5,NA,NA,NA
-114.5,33.5,NA,NA,NA
-113.5,33.5,NA,NA,NA
-112.5,33.5,NA,NA,NA
-111.5,33.5,NA,NA,NA
-110.5,33.5,NA,NA,NA
-109.5,33.5,NA,NA,NA
-108.5,33.5,NA,NA,NA
-107.5,33.5,NA,NA,NA
-106.5,33.5,NA,NA,NA
-105.5,33.5,NA,NA,NA
-104.5,33.5,NA,NA,NA
-103.5,33.5,NA,NA,NA
-102.5,33.5,NA,NA,NA
-101.5,33.5,NA,NA,NA
-100.5,33.5,NA,NA,NA
-99.5,33.5,NA,NA,NA
-98.5,33.5,NA,NA,NA
-97.5,33.5,NA,NA,NA
-96.5,33.5,NA,NA,NA
-95.5,33.5,NA,NA,NA
-94.5,33.5,NA,NA,NA
-93.5,33.5,NA,NA,NA
-92.5,33.5,NA,NA,NA
-91.5,33.5,NA,NA,NA
-90.5,33.5,NA,NA,NA
-89.5,33.5,NA,NA,NA
-88.5,33.5,NA,NA,NA
-87.5,33.5,NA,NA,NA
-86.5,33.5,NA,NA,NA
-85.5,33.5,NA,NA,NA
-84.5,33.5,NA,NA,NA
-83.5,33.5,NA,NA,NA
-82.5,33.5,NA,NA,NA
-81.5,33.5,NA,NA,NA
-80.5,33.5,NA,NA,NA
-79.5,33.5,NA,NA,NA
-78.5,33.5,NA,NA,NA
-77.5,33.5,0.375275498380264,1.01827653377947,0.338091016400763
-76.5,33.5,0.957329005996386,1.38008000759528,0.829904529219632
-75.5,33.5,0.676932195325692,0.612898011254802,0.43303082122544
-74.5,33.5,0.568165803452333,0.569298606903955,0.394640652314771
-73.5,33.5,0.570978994170825,0.574340890022144,0.398007184329922
-72.5,33.5,0.598981199661891,0.596469563875274,0.420553896942552
-71.5,33.5,0.651241841415564,0.636250804285263,0.459858241284884
-70.5,33.5,0.696873421470324,0.65755520174522,0.481904391436328
-69.5,33.5,0.721875540415446,0.660997114469853,0.486621308160909
-68.5,33.5,0.740365956226985,0.663380633267718,0.489223259694059
-67.5,33.5,0.762872047225634,0.671562812985125,0.496573474902708
-66.5,33.5,0.784763193627198,0.68129589857708,0.50548236848141
-65.5,33.5,0.804462903241317,0.690017897297936,0.513119108356305
-64.5,33.5,0.82405498623848,0.699302513363051,0.521296779077675
-63.5,33.5,0.843528692424297,0.696997364853836,0.520573041666513
-62.5,33.5,0.858430813749631,0.708926961094404,0.531248927222737
-61.5,33.5,0.869818836947282,0.710239991827701,0.532812956433867
-60.5,33.5,0.879957848290602,0.717148032137599,0.539807079804205
-59.5,33.5,0.89018814265728,0.718592353615797,0.542003686090154
-58.5,33.5,0.89794859290123,0.734865314483861,0.557341764945585
-57.5,33.5,0.904401213427385,0.741639567861295,0.564742105921996
-56.5,33.5,0.907703216870626,0.734941359697326,0.560012761143197
-55.5,33.5,0.908738502860069,0.734189747232552,0.559751364826718
-54.5,33.5,0.911864273746808,0.733331520975813,0.559541615324532
-53.5,33.5,0.915369590123495,0.721967288305191,0.549427945717388
-52.5,33.5,0.919527053833008,0.709641574773803,0.539453757911808
-51.5,33.5,0.921857643624147,0.704706167586801,0.534674152197325
-50.5,33.5,0.925803581873576,0.706404281200076,0.536021824880958
-49.5,33.5,0.930162181456884,0.706996949374315,0.536716960077741
-48.5,33.5,0.934358068803946,0.707709553659573,0.537407461123593
-47.5,33.5,0.937051596740882,0.709460829993259,0.538608328268133
-46.5,33.5,0.939246478180091,0.72278959409658,0.549167935077947
-45.5,33.5,0.94211906294028,0.715734955572029,0.542490410956121
-44.5,33.5,0.949659850200017,0.719632246390685,0.54518364726074
-43.5,33.5,0.95817968895038,0.716911332985584,0.542190660456185
-42.5,33.5,0.968549143771331,0.720945832505888,0.545775093037859
-41.5,33.5,0.98260189195474,0.721166371712646,0.544283263366652
-40.5,33.5,1.00023559282223,0.722722199444647,0.543124847422832
-39.5,33.5,1.02095171709855,0.724733604203442,0.543841474423229
-38.5,33.5,1.04378285855055,0.737771227066746,0.55545963693993
-37.5,33.5,1.06723317305247,0.752867746430531,0.569593910836207
-36.5,33.5,1.09111202557882,0.766219774036048,0.582306717638943
-35.5,33.5,1.11434584657351,0.76419376454664,0.58259259295886
-34.5,33.5,1.13964149653912,0.776268961816734,0.591640354673615
-33.5,33.5,1.17015683551629,0.767421502563593,0.587413704483014
-32.5,33.5,1.19640418787797,0.758075174689412,0.577902647626679
-31.5,33.5,1.22406016985575,0.763137109415428,0.583614961901331
-30.5,33.5,1.25228125055631,0.776309805170738,0.595246601354298
