MON,lat,lon,depth,carbon_ugC_l,SST,BATHY,CHLO,logchlo,logdepth,logBiom
2,-66.6344,-69.5548,60,0.05294625,1.189999973,-472.44095,0.686119616,-0.163600164,1.77815125,-1.276164794
2,-66.7631,-69.2397,52,162.9701083,1.109999975,-472.44095,0.733693182,-0.134485516,1.716003344,2.212107954
2,-66.8912,-68.9213,37.5,0.4600764,1.069999976,-472.44095,0.573609173,-0.241383912,1.574031268,-0.337170044
2,-66.4442,-73.0329,41.5,0.172528916,1.289999971,-3496.063,0.193899289,-0.712423784,1.618048097,-0.763138107
2,-66.7142,-72.442,52,2.30036625,1.274999972,-2456.6929,0.250851423,-0.600583432,1.716003344,0.361796987
2,-67.5111,-70.5896,75,46.4174844,1.084999976,-472.44095,1.200418711,0.079332756,1.875061263,1.6666816
2,-66.737,-67.5797,130,0.172830808,0.159999996,-346.4567,0.519195557,-0.284669033,2.113943352,-0.76237884
1,-64.2114,-66.2582,40,1.071259875,1.279999971,-472.44095,0.508342743,-0.293843372,1.602059991,0.029894838
1,-64.4546,-65.6497,65,0.125568692,1.264999972,-566.92914,0.701474786,-0.153987935,1.812913357,-0.901118629
1,-65.4792,-66.1489,55,0.015509455,1.574999965,-251.9685,0.854370058,-0.06835398,1.740362689,-1.809403476
1,-64.5753,-65.3414,60,0.43373925,1.32499997,-566.92914,0.757907212,-0.12038396,1.77815125,-0.362771276
1,-64.6953,-65.0304,50,4.2693777,1.649999963,-566.92914,0.800048709,-0.096883571,1.698970004,0.630364577
1,-64.9333,-64.4,50,12.1655016,1.469999967,-251.9685,0.720706582,-0.142241512,1.698970004,1.08513002
1,-64.8146,-64.7166,65,8.400512077,1.609999964,-251.9685,0.933792412,-0.029749659,1.812913357,0.924305761
1,-64.9248,-64.1016,60,0.01024275,1.059999976,-251.9685,0.443183541,-0.353416377,1.77815125,-1.989583427
1,-64.857,-63.9632,75,0.042126,1.084999976,0,0.362580091,-0.440596047,1.875061263,-1.375449777
1,-64.7982,-64.1224,25,0.0646506,1.309999971,-251.9685,0.412038058,-0.385062668,1.397940009,-1.18942744
1,-64.8146,-64.7166,60,7.5828375,1.609999964,-251.9685,0.933792412,-0.029749659,1.77815125,0.879831749
1,-64.688,-64.7344,55,2.128512273,1.519999966,-251.9685,0.722416937,-0.14121208,1.740362689,0.328076159
1,-64.9333,-64.4,70,0.023526,1.469999967,-251.9685,0.720706582,-0.142241512,1.84509804,-1.628451907
1,-65.0262,-64.3105,80,8.540559563,1.009999977,-31.496063,0.610194385,-0.214531793,1.903089987,0.931486326
1,-64.9413,-64.6986,50,3.3885558,1.704999962,-251.9685,0.974992394,-0.010998772,1.698970004,0.530014642
1,-64.822,-65.0139,37.5,0.6083364,1.674999963,-566.92914,0.918050051,-0.037133641,1.574031268,-0.215856197
1,-65.068,-64.6805,62.5,0.50706432,1.764999961,-31.496063,0.98868835,-0.004940583,1.795880017,-0.294936948
1,-65.3568,-66.4639,67.5,1.904686,1.584999965,-251.9685,0.847367585,-0.071928154,1.829303773,0.27982339
1,-65.1946,-64.6621,75,4.9240422,1.624999964,-31.496063,0.790160477,-0.102284697,1.875061263,0.692321766
1,-64.9449,-63.7232,75,0.276129,0.534999988,0,0.251849145,-0.59885952,1.875061263,-0.55888798
1,-65.2338,-66.776,70,0.0276525,1.424999968,-251.9685,0.690549493,-0.160805189,1.84509804,-1.558265599
1,-65.2794,-64.2702,30,4.599546,1.369999969,-31.496063,0.454552919,-0.342415549,1.477121255,0.662714967
1,-65.4776,-64.5441,42.5,0.095493176,1.694999962,-31.496063,0.655762434,-0.183253466,1.62838893,-1.02002766
1,-65.7756,-65.04,72.5,1.389945103,1.084999976,0,0.515035689,-0.288162676,1.860338007,0.142997648
1,-66.1481,-66.3227,75,3.1780812,1.379999969,-94.48819,0.576908886,-0.238892771,1.875061263,0.502164989
1,-66.5075,-67.3252,70,0.7286625,0.419999991,-346.4567,1.294748545,0.112185432,1.84509804,-0.13747358
1,-66.55,-67.5403,87.5,1.0434744,0.349999992,-346.4567,1.08678329,0.036142952,1.942008053,0.018481799
1,-66.254,-67.3366,62.5,0.04883256,1.159999974,-346.4567,1.365741849,0.135368617,1.795880017,-1.311290508
1,-66.1291,-67.6552,85,0.045237706,1.414999968,-346.4567,0.894758523,-0.048294156,1.929418926,-1.344499427
1,-66.0036,-67.9707,62.5,5.69858184,1.32999997,-346.4567,0.742219567,-0.1294676,1.795880017,0.75576679
2,-65.8776,-68.283,75,0.0835212,1.449999968,-472.44095,0.7120049,-0.147517018,1.875061263,-1.078203275
2,-65.7509,-68.5923,62.5,3.18224592,1.414999968,-472.44095,0.484272987,-0.314909756,1.795880017,0.502733738
1,-65.1102,-67.0851,60,0.099372,1.32999997,-188.97638,0.51036346,-0.292120427,1.77815125,-1.002735969
2,-65.6236,-68.8986,55,4.791946091,1.404999969,-472.44095,0.362865567,-0.440254241,1.740362689,0.680511924
2,-65.4957,-69.2019,62.5,1.26557424,1.404999969,-629.92126,0.298274219,-0.525384283,1.795880017,0.102287626
2,-65.3672,-69.5022,55,0.357530727,1.35499997,-629.92126,0.370114177,-0.431664279,1.740362689,-0.446686628
2,-65.2382,-69.7996,65,0.434244462,1.564999965,-629.92126,0.219440252,-0.658683707,1.812913357,-0.362265712
2,-65.8501,-71.3783,50,0.4689594,1.274999972,-3244.0945,0.221402079,-0.654818306,1.698970004,-0.328864755
2,-65.9823,-71.0822,40,2.86238925,1.229999973,-3244.0945,0.364920318,-0.437801955,1.602059991,0.456728692
1,-64.9859,-67.3914,60,0.04561725,1.209999973,-472.44095,0.476580828,-0.321863432,1.77815125,-1.340870899
2,-66.1138,-70.783,75,0.2954028,1.304999971,-598.4252,0.401667982,-0.396132785,1.875061263,-0.529585393
2,-66.2448,-70.4807,60,0.623532,1.294999971,-598.4252,0.366968066,-0.435371728,1.77815125,-0.205141253
2,-66.3753,-70.1753,65,0.586316769,1.289999971,-598.4252,0.42888537,-0.367658768,1.812913357,-0.231867684
2,-66.5052,-69.8667,62.5,0.42589512,1.264999972,-472.44095,0.611709177,-0.213455004,1.795880017,-0.370697336
2,-66.6344,-69.5548,60,0.008673,1.189999973,-472.44095,0.686119616,-0.163600164,1.77815125,-2.061830654
2,-66.7631,-69.2397,62.5,0.36309168,1.109999975,-472.44095,0.733693182,-0.134485516,1.795880017,-0.439983703
2,-66.8912,-68.9213,230,1.54233313,1.069999976,-472.44095,0.573609173,-0.241383912,2.361727836,0.188178188
1,-64.8611,-67.6949,45,1.790943,1.264999972,-472.44095,0.482574046,-0.31643604,1.653212514,0.253081764
1,-64.7356,-67.9955,57.5,1.770798522,1.109999975,-472.44095,0.401406378,-0.396415732,1.759667845,0.248169151
1,-64.6096,-68.2934,62.5,1.65640104,0.979999978,-2803.1497,0.277391225,-0.556907281,1.795880017,0.219165495
1,-63.9658,-66.856,70,0.031248,1.069999976,-3275.5906,0.252666861,-0.597451715,1.84509804,-1.505177774
1,-64.0889,-66.5584,70,0.544914,1.114999975,-472.44095,0.380110145,-0.42009054,1.84509804,-0.263672034
1,-66.0036,-67.9707,60,0.20197275,1.32999997,-346.4567,0.742219567,-0.1294676,1.77815125,-0.694707221
1,-66.1291,-67.6552,60,0.321426,1.414999968,-346.4567,0.894758523,-0.048294156,1.77815125,-0.492918996
1,-66.254,-67.3366,60,0.3086265,1.159999974,-346.4567,1.365741849,0.135368617,1.77815125,-0.510566786
1,-66.7631,-69.2397,60,0.01763475,1.219999973,-472.44095,0.824288249,-0.083920891,1.77815125,-1.753630693
1,-66.6344,-69.5548,60,0.0405615,1.114999975,-472.44095,0.797636688,-0.098194879,1.77815125,-1.391885993
1,-66.5052,-69.8667,60,0.08606325,1.024999977,-472.44095,0.579619288,-0.236857171,1.77815125,-1.065182258
1,-66.3753,-70.1753,60,0.852369,0.924999979,-598.4252,0.47781679,-0.320738593,1.77815125,-0.069372354
1,-66.2448,-70.4807,60,0.02687475,0.949999979,-598.4252,0.428425252,-0.368124939,1.77815125,-1.570655567
1,-66.1138,-70.783,60,1.16508,1.084999976,-598.4252,0.397363067,-0.400812501,1.77815125,0.066355747
1,-65.9823,-71.0822,60,1.131648,1.129999975,-3244.0945,0.511428952,-0.29121469,1.77815125,0.05371136
1,-65.8501,-71.3783,60,1.10222175,1.094999976,-3244.0945,0.274896145,-0.560831351,1.77815125,0.042268977
1,-66.4442,-73.0329,60,0.77061075,1.084999976,-3496.063,0.270772278,-0.567395801,1.77815125,-0.113164937
1,-66.5795,-72.7391,60,1.4130375,1.044999977,-2456.6929,0.278226882,-0.555600911,1.77815125,0.150153688
1,-66.7142,-72.442,60,0.887901,1.009999977,-2456.6929,0.377856463,-0.422673145,1.77815125,-0.051635455
1,-66.8484,-72.1417,60,2.0728575,0.939999979,-2456.6929,0.807931781,-0.092625308,1.77815125,0.316569447
1,-66.9821,-71.838,60,0.06440175,0.929999979,-724.4094,1.133061171,0.054253357,1.77815125,-1.191102331
1,-67.1152,-71.5311,60,0.652848,0.834999981,-598.4252,1.387224793,0.142146842,1.77815125,-0.185187922
1,-67.2477,-71.2207,60,5.870424,0.839999981,-598.4252,1.100706339,0.041671468,1.77815125,0.76866947
1,-67.3797,-70.9069,60,0.0293685,0.864999981,-472.44095,1.446936488,0.160449469,1.77815125,-1.532118235
2,-67.5111,-70.5896,60,0.06570375,1.084999976,-472.44095,1.200418711,0.079332756,1.77815125,-1.182409843
2,-67.6418,-70.2688,60,0.10609725,1.079999976,-472.44095,1.125437021,0.051321197,1.77815125,-0.974295873
2,-67.772,-69.9445,60,0.07356825,1.104999975,-472.44095,1.261694193,0.100954104,1.77815125,-1.133309575
2,-66.6988,-67.4767,60,0.02111025,0.114999997,-346.4567,0.643541038,-0.191423753,1.77815125,-1.675506623
2,-66.4091,-66.9339,60,0.048972,0.569999987,-94.48819,1.131713033,0.053736317,1.77815125,-1.310052159
2,-66.2789,-66.6267,60,0.00581175,0.799999982,-94.48819,0.747788608,-0.126221155,1.77815125,-2.235693076
2,-66.1481,-66.3227,60,0.0359625,1.114999975,-94.48819,0.49357006,-0.306651193,1.77815125,-1.444150125
2,-64.9333,-64.4,60,1.81985475,1.32499997,-251.9685,0.536624849,-0.270329221,1.77815125,0.260036727
1,-65.4792,-66.1489,60,0.0715155,1.574999965,-251.9685,0.854370058,-0.06835398,1.77815125,-1.145599821
1,-65.3568,-66.4639,60,0.52388175,1.584999965,-251.9685,0.847367585,-0.071928154,1.77815125,-0.28076673
1,-65.2338,-66.776,60,0.824187,1.424999968,-251.9685,0.690549493,-0.160805189,1.77815125,-0.08397424
1,-65.1102,-67.0851,60,0.0070665,1.32999997,-188.97638,0.51036346,-0.292120427,1.77815125,-2.150795637
1,-64.8611,-67.6949,60,0.11037075,1.264999972,-472.44095,0.482574046,-0.31643604,1.77815125,-0.957146006
1,-64.7356,-67.9955,60,0.092862,1.109999975,-472.44095,0.401406378,-0.396415732,1.77815125,-1.032161967
1,-64.6096,-68.2934,60,0.03279675,0.979999978,-2803.1497,0.277391225,-0.556907281,1.77815125,-1.484169191
1,-64.0889,-66.5584,60,0.010248,1.114999975,-472.44095,0.380110145,-0.42009054,1.77815125,-1.989360883
1,-64.2114,-66.2582,60,2.45890575,1.279999971,-472.44095,0.508342743,-0.293843372,1.77815125,0.390741883
1,-64.3333,-65.9553,60,1.51186875,1.219999973,-566.92914,0.577473283,-0.238468104,1.77815125,0.17951409
1,-64.9333,-64.4,60,0.0188055,1.469999967,-251.9685,0.720706582,-0.142241512,1.77815125,-1.725715115
1,-64.6953,-65.0304,60,0.0172095,1.649999963,-566.92914,0.800048709,-0.096883571,1.77815125,-1.764231747
1,-64.5753,-65.3414,60,0.146664,1.32499997,-566.92914,0.757907212,-0.12038396,1.77815125,-0.833676475
1,-64.4546,-65.6497,60,0.204372,1.264999972,-566.92914,0.701474786,-0.153987935,1.77815125,-0.689578605
1,-64.9924,-64.2407,60,0.00555975,1.219999973,-251.9685,0.486303687,-0.313092438,1.77815125,-2.254944736
1,-64.8146,-64.7166,60,0.0134505,1.609999964,-251.9685,0.933792412,-0.029749659,1.77815125,-1.871261571
1,-65.2794,-64.2702,60,0.04071375,1.369999969,-31.496063,0.454552919,-0.342415549,1.77815125,-1.390258894
1,-65.4776,-64.5441,60,0.044457,1.694999962,-31.496063,0.655762434,-0.183253466,1.77815125,-1.352059847
1,-65.6119,-64.8312,60,0.0735105,1.754999961,-31.496063,0.622799516,-0.205651734,1.77815125,-1.133650623
1,-65.2382,-69.7996,60,0.85901025,0.969999978,-629.92126,0.330519289,-0.48080319,1.77815125,-0.066001654
1,-65.3672,-69.5022,60,0.34536075,1.084999976,-629.92126,0.255786598,-0.592122215,1.77815125,-0.461727021
1,-65.4957,-69.2019,60,0.120708,1.154999974,-629.92126,0.337133199,-0.472198479,1.77815125,-0.918263946
1,-65.6236,-68.8986,60,0.0064365,1.174999974,-472.44095,0.559184372,-0.252444974,1.77815125,-2.191350226
1,-65.8776,-68.283,60,0.02562525,1.259999972,-472.44095,0.798476517,-0.097737852,1.77815125,-1.591331889
1,-64.7356,-67.9955,60,0.323043,1.109999975,-472.44095,0.401406378,-0.396415732,1.77815125,-0.490739665
2,-68.0187,-67.8472,60,1.47805875,1.289999971,-188.97638,1.233011365,0.09096708,1.77815125,0.169691697
2,-66.1481,-66.3227,60,0.45561075,1.114999975,-94.48819,0.49357006,-0.306651193,1.77815125,-0.341406037
2,-66.4091,-66.9339,63.5,0.362502992,0.569999987,-94.48819,1.131713033,0.053736317,1.802773725,-0.440688404
1,-64.6096,-68.2934,70,3.6211545,0.979999978,-2803.1497,0.277391225,-0.556907281,1.84509804,0.558847055
1,-64.483,-68.5884,65,1.462651615,1.024999977,-2803.1497,0.209461749,-0.678895275,1.812913357,0.165140895
1,-64.3558,-68.8808,60,1.098762,1.044999977,-2803.1497,0.212744519,-0.67214162,1.77815125,0.040903631
1,-64.7178,-67.4433,60,1.855098,1.429999968,-472.44095,0.445447564,-0.351203412,1.77815125,0.268366857
1,-63.8421,-67.1509,60,0.6771765,1.064999976,-3433.0708,0.18696411,-0.728241755,1.77815125,-0.169298122
1,-63.9658,-66.856,60,0.4828215,1.069999976,-3275.5906,0.252666861,-0.597451715,1.77815125,-0.316213399
1,-64.0889,-66.5584,60,2.56005225,1.114999975,-472.44095,0.380110145,-0.42009054,1.77815125,0.408248829
1,-64.2114,-66.2582,60,1.80459825,1.279999971,-472.44095,0.508342743,-0.293843372,1.77815125,0.256380532
1,-64.3333,-65.9553,60,1.02066825,1.219999973,-566.92914,0.577473283,-0.238468104,1.77815125,0.008884605
1,-64.4546,-65.6497,60,0.064197,1.264999972,-566.92914,0.701474786,-0.153987935,1.77815125,-1.192485267
1,-64.5753,-65.3414,60,8.936466,1.32499997,-566.92914,0.757907212,-0.12038396,1.77815125,0.951165807
1,-64.6953,-65.0304,62.5,0.87558912,1.649999963,-566.92914,0.800048709,-0.096883571,1.795880017,-0.057699644
1,-64.8146,-64.7166,60,0.5350905,1.609999964,-251.9685,0.933792412,-0.029749659,1.77815125,-0.271572759
1,-64.9333,-64.4,60,4.51836,1.469999967,-251.9685,0.720706582,-0.142241512,1.77815125,0.65498083
1,-65.4792,-66.1489,60,4.101069,1.574999965,-251.9685,0.854370058,-0.06835398,1.77815125,0.612897076
1,-65.3568,-66.4639,55,25.71934909,1.584999965,-251.9685,0.847367585,-0.071928154,1.740362689,1.410259973
1,-64.8417,-64.224,58.5,0.492622308,1.379999969,-251.9685,0.498270392,-0.302534918,1.767155866,-0.307485926
1,-64.8683,-64.417,50,0.1143387,1.569999965,-251.9685,0.77110821,-0.112884673,1.698970004,-0.94180675
1,-65.0608,-63.9278,60,110.431398,0.264999994,0,0.248109296,-0.605356964,1.77815125,2.04309257
1,-65.2794,-64.2702,47.5,0.534717474,1.369999969,-31.496063,0.454552919,-0.342415549,1.67669361,-0.271875624
1,-65.4776,-64.5441,40,0.8678565,1.694999962,-31.496063,0.655762434,-0.183253466,1.602059991,-0.061552079
1,-65.2338,-66.776,60,112.6640235,1.424999968,-251.9685,0.690549493,-0.160805189,1.77815125,2.051785257
1,-64.8303,-63.8255,57.5,41.40677191,0.779999983,0,0.190890491,-0.719215705,1.759667845,1.617071374
1,-64.8766,-64.0203,60,5.85535125,1.264999972,-251.9685,0.400550634,-0.397342577,1.77815125,0.767552953
1,-64.8582,-63.901,65,0.548138769,0.88999998,0,0.279879183,-0.553029403,1.812913357,-0.26110948
1,-65.1102,-67.0851,60,0.24670275,1.32999997,-188.97638,0.51036346,-0.292120427,1.77815125,-0.607826009
1,-65.2382,-69.7996,60,1.84191,0.969999978,-629.92126,0.330519289,-0.48080319,1.77815125,0.265268406
1,-65.3672,-69.5022,60,0.94397625,1.084999976,-629.92126,0.255786598,-0.592122215,1.77815125,-0.025038932
1,-65.4957,-69.2019,60,0.82931625,1.154999974,-629.92126,0.337133199,-0.472198479,1.77815125,-0.081279825
1,-65.6236,-68.8986,60,0.54867225,1.174999974,-472.44095,0.559184372,-0.252444974,1.77815125,-0.260687004
1,-65.7509,-68.5923,60,6.969816,1.284999971,-472.44095,0.702354848,-0.153443415,1.77815125,0.843221313
1,-65.8776,-68.283,62.5,0.93735432,1.259999972,-472.44095,0.798476517,-0.097737852,1.795880017,-0.028096215
1,-66.0036,-67.9707,60,1.9121445,1.32999997,-346.4567,0.742219567,-0.1294676,1.77815125,0.281520709
1,-66.1291,-67.6552,60,0.170583,1.414999968,-346.4567,0.894758523,-0.048294156,1.77815125,-0.768064252
1,-66.254,-67.3366,60,0.86958375,1.159999974,-346.4567,1.365741849,0.135368617,1.77815125,-0.060688585
1,-66.8912,-68.9213,47.5,7.542406421,1.074999976,-472.44095,0.792076468,-0.101232889,1.67669361,0.877509931
1,-66.7631,-69.2397,60,0.13558125,1.219999973,-472.44095,0.824288249,-0.083920891,1.77815125,-0.867800366
1,-66.6344,-69.5548,65,12.08949162,1.114999975,-472.44095,0.797636688,-0.098194879,1.812913357,1.082408038
1,-66.5052,-69.8667,61,1.557602705,1.024999977,-472.44095,0.579619288,-0.236857171,1.785329835,0.192456693
1,-66.3753,-70.1753,60,3.196851,0.924999979,-598.4252,0.47781679,-0.320738593,1.77815125,0.504722395
1,-66.2448,-70.4807,60,5.745936,0.949999979,-598.4252,0.428425252,-0.368124939,1.77815125,0.759360784
1,-64.9859,-67.3914,60,0.25713975,1.209999973,-472.44095,0.476580828,-0.321863432,1.77815125,-0.589830783
1,-66.1138,-70.783,60,6.245001,1.084999976,-598.4252,0.397363067,-0.400812501,1.77815125,0.795532512
1,-65.9823,-71.0822,60,1.494045,1.129999975,-3244.0945,0.511428952,-0.29121469,1.77815125,0.174363678
1,-65.8501,-71.3783,60,0.8964375,1.094999976,-3244.0945,0.274896145,-0.560831351,1.77815125,-0.047479984
1,-66.4442,-73.0329,62,0.08765129,1.084999976,-3496.063,0.270772278,-0.567395801,1.792391689,-1.057241686
1,-66.5795,-72.7391,60,0.9353295,1.044999977,-2456.6929,0.278226882,-0.555600911,1.77815125,-0.029035368
1,-66.7142,-72.442,62.5,0.89178264,1.009999977,-2456.6929,0.377856463,-0.422673145,1.795880017,-0.049740986
1,-66.8484,-72.1417,85,0.607316294,0.939999979,-2456.6929,0.807931781,-0.092625308,1.929418926,-0.216585067
1,-66.9821,-71.838,60,0.25528125,0.929999979,-724.4094,1.133061171,0.054253357,1.77815125,-0.592981082
1,-67.1152,-71.5311,60,0.07665525,0.834999981,-598.4252,1.387224793,0.142146842,1.77815125,-1.115458096
1,-67.2477,-71.2207,60,0.027804,0.839999981,-598.4252,1.100706339,0.041671468,1.77815125,-1.55589272
1,-67.3797,-70.9069,60,0.093135,0.864999981,-472.44095,1.446936488,0.160449469,1.77815125,-1.030887081
1,-64.8611,-67.6949,60,0.29423625,1.264999972,-472.44095,0.482574046,-0.31643604,1.77815125,-0.531303823
1,-67.5111,-70.5896,65,0.059530154,1.004999978,-472.44095,1.36721158,0.135835728,1.812913357,-1.225262995
1,-67.6418,-70.2688,60,0.035826,1.169999974,-472.44095,1.294341445,0.112048858,1.77815125,-1.445801678
2,-67.772,-69.9445,60,0.11928,1.104999975,-472.44095,1.261694193,0.100954104,1.77815125,-0.92343237
2,-68.1318,-68.0983,60,3.114006,1.149999974,-503.937,1.638679504,0.214494022,1.77815125,0.493319445
2,-68.068,-68.0092,60,1.82754075,1.164999974,-503.937,1.310032845,0.117282184,1.77815125,0.26186707
2,-66.86438,-72.16921,60,0.0895335,1.249999972,-2456.6929,0.856481433,-0.067282047,1.77815125,-1.048014438
2,-67.11882,-71.33488,63.5,0.303585591,0.954999979,-598.4252,0.780471981,-0.107642684,1.802773725,-0.517718846
2,-67.25028,-71.22152,60,2.850981,0.974999978,-598.4252,1.104991317,0.043358865,1.77815125,0.454994323
2,-67.38046,-70.90862,62.5,0.05421528,1.004999978,-472.44095,1.058902621,0.024856023,1.795880017,-1.265878295
2,-67.50738,-70.58341,60,0.01087275,1.084999976,-472.44095,1.200418711,0.079332756,1.77815125,-1.963660598
2,-67.64229,-70.28314,60,0.053193,1.079999976,-472.44095,1.125437021,0.051321197,1.77815125,-1.274145515
2,-67.77075,-69.95812,61.5,0.026536829,1.104999975,-472.44095,1.261694193,0.100954104,1.788875116,-1.57615097
2,-67.89908,-69.60726,60,0.041496,0.979999978,-472.44095,1.952990413,0.290700111,1.77815125,-1.381993765
2,-68.03175,-69.28411,60,0.13913025,1.009999977,-535.43304,2.475419044,0.393648728,1.77815125,-0.856578434
2,-68.15709,-68.96203,59.75,0.904901423,0.984999978,-503.937,2.493279934,0.396771042,1.77633791,-0.043398729
2,-67.95988,-68.5364,62.5,0.69658344,0.929999979,0,1.754902244,0.244252929,1.795880017,-0.157026854
2,-67.42703,-67.81884,60,0.5357835,0.669999985,0,0.410479844,-0.386708164,1.77815125,-0.271010665
2,-66.55863,-67.16251,60,0.0138285,0.399999991,-346.4567,1.133805633,0.05453861,1.77815125,-1.859224926
2,-66.50028,-66.67568,61,1.382261311,0.629999986,-94.48819,0.922464609,-0.035050287,1.785329835,0.140590153
2,-66.24392,-66.07781,60,6.1397805,1.049999977,-94.48819,0.468660355,-0.329141783,1.77815125,0.788152845
2,-66.27142,-66.58488,62,49.18195597,0.799999982,-94.48819,0.747788608,-0.126221155,1.792391689,1.691805797
1,-65.46458,-66.2833,60,4.7786655,1.524999966,-251.9685,0.962592483,-0.016557534,1.77815125,0.679306632
2,-65.33435,-64.95028,62,5.50785629,1.554999965,-31.496063,0.793221176,-0.1006057,1.792391689,0.7409826
2,-65.28478,-64.26543,35,0.039573,0.91499998,-31.496063,0.420168966,-0.376576028,1.544068044,-1.402601025
2,-65.20511,-64.12611,60,35.7430815,0.824999982,-31.496063,0.266457826,-0.57437152,1.77815125,1.553191991
1,-65.34094,-66.44148,60,104.2214775,1.584999965,-251.9685,0.847367585,-0.071928154,1.77815125,2.017957226
1,-65.21918,-66.75158,62.5,16.55449488,1.424999968,-251.9685,0.690549493,-0.160805189,1.795880017,1.218915934
1,-65.11358,-67.08718,60,3.57793275,1.32999997,-188.97638,0.51036346,-0.292120427,1.77815125,0.553632173
1,-64.99058,-67.39586,60,17.71634025,1.209999973,-472.44095,0.476580828,-0.321863432,1.77815125,1.248374013
1,-64.85838,-67.69847,60,10.715544,1.264999972,-472.44095,0.482574046,-0.31643604,1.77815125,1.030014224
1,-64.72648,-67.99032,61.5,2.807997073,1.109999975,-472.44095,0.401406378,-0.396415732,1.788875116,0.448396651
1,-64.60932,-68.29154,61,0.679434344,0.979999978,-2803.1497,0.277391225,-0.556907281,1.785329835,-0.167852504
1,-64.35565,-68.87666,61.5,0.055317073,1.044999977,-2803.1497,0.212744519,-0.67214162,1.788875116,-1.257140806
1,-64.93572,-64.40757,62.5,23.38712712,1.469999967,-251.9685,0.720706582,-0.142241512,1.795880017,1.368976876
1,-64.80469,-64.7214,60,3.964737,1.609999964,-251.9685,0.933792412,-0.029749659,1.77815125,0.598214384
1,-64.69709,-65.04549,61.5,4.07778,1.649999963,-566.92914,0.800048709,-0.096883571,1.788875116,0.610423791
1,-64.56958,-65.33262,60,2.16864375,1.409999968,-566.92914,0.810439825,-0.091279226,1.77815125,0.336188215
1,-64.44485,-65.64554,60,19.65633075,1.264999972,-566.92914,0.701474786,-0.153987935,1.77815125,1.293502451
1,-64.32728,-65.92962,60,2.60987475,1.219999973,-566.92914,0.577473283,-0.238468104,1.77815125,0.416619666
1,-64.2077,-66.25266,60,3.0658005,1.279999971,-472.44095,0.508342743,-0.293843372,1.77815125,0.486543891
1,-64.08627,-66.55783,61,1.077501393,1.114999975,-472.44095,0.380110145,-0.42009054,1.785329835,0.03241784
1,-63.95944,-66.84268,65,0.024046615,1.069999976,-3275.5906,0.252666861,-0.597451715,1.812913357,-1.618946043
1,-64.45245,-66.05321,62.5,0.25070976,1.279999971,-472.44095,0.669662833,-0.174143804,1.795880017,-0.600828759
1,-64.91942,-64.12238,60.5,0.250604628,1.059999976,-251.9685,0.443183541,-0.353416377,1.781755375,-0.601010913
1,-65.44171,-64.6305,60.5,4.320383802,1.934999957,-31.496063,0.739146292,-0.131269597,1.781755375,0.635522329
1,-65.18105,-64.6587,61.5,13.64737756,1.624999964,-31.496063,0.790160477,-0.102284697,1.788875116,1.135049207
1,-66.25402,-67.33518,60,2.73190575,1.159999974,-346.4567,1.365741849,0.135368617,1.77815125,0.436465712
1,-66.13688,-67.65869,60,0.0888615,1.414999968,-346.4567,0.894758523,-0.048294156,1.77815125,-1.05128636
1,-66.50695,-67.95533,61,0.574936967,0.769999983,-346.4567,0.6507653,-0.186575613,1.785329835,-0.240379766
1,-65.88324,-68.28124,59,0.144472881,1.259999972,-472.44095,0.798476517,-0.097737852,1.770852012,-0.840213666
1,-65.75423,-68.59506,61.5,11.59010488,1.284999971,-472.44095,0.702354848,-0.153443415,1.788875116,1.064087366
1,-65.62468,-68.89776,60,3.671304,1.174999974,-472.44095,0.559184372,-0.252444974,1.77815125,0.564820347
1,-65.49644,-69.18989,60.5,0.212507851,1.154999974,-629.92126,0.337133199,-0.472198479,1.781755375,-0.67262502
1,-65.36709,-69.50508,56,0.1763775,1.084999976,-629.92126,0.255786598,-0.592122215,1.748188027,-0.753556817
1,-65.23821,-69.80823,60,1.12060725,0.969999978,-629.92126,0.330519289,-0.48080319,1.77815125,0.049453428
1,-65.85084,-71.38476,60,0.0060375,1.094999976,-3244.0945,0.274896145,-0.560831351,1.77815125,-2.219142856
1,-65.98288,-71.08715,60,0.11681775,1.154999974,-3244.0945,0.464792132,-0.332741232,1.77815125,-0.932491163
1,-66.10975,-70.79138,57.5,0.099014087,1.084999976,-598.4252,0.397363067,-0.400812501,1.759667845,-1.004303013
1,-66.24528,-70.48214,60.5,0.943875372,0.949999979,-598.4252,0.428425252,-0.368124939,1.781755375,-0.025085346
1,-66.37568,-70.17504,60,0.01276275,0.924999979,-598.4252,0.47781679,-0.320738593,1.77815125,-1.894055738
1,-66.50488,-69.86198,60,18.70559775,1.024999977,-472.44095,0.579619288,-0.236857171,1.77815125,1.271971591
1,-66.63593,-69.55161,60,0.7183995,1.114999975,-472.44095,0.797636688,-0.098194879,1.77815125,-0.143633979
1,-66.7593,-69.25562,66,26.4199425,1.249999972,-472.44095,0.883399963,-0.053842623,1.819543936,1.421931868
1,-66.89264,-68.92225,60,18.3928395,1.074999976,-472.44095,0.792076468,-0.101232889,1.77815125,1.264648781
2,-66.57743,-72.73891,61.5,7.863342439,1.249999972,-2456.6929,0.192785352,-0.714925966,1.788875116,0.895607189
2,-66.7078,-72.42091,60,0.386127,1.274999972,-2456.6929,0.250851423,-0.600583432,1.77815125,-0.413269829
