"","X","MON","YEAR","lat","lon","depth","biomass_mgC_m3","SST","BATHY","CHLO","logchlo","logdepth","logBiom"
"673",673,12,"2001",-63.4325,-61.2823,21,0.22,0.479999989271164,-944.8819,0.612246751785278,-0.213073510303652,1.32221929473392,-0.657577319177794
"674",674,12,"2001",-63.4325,-61.2823,31,0.12,0.479999989271164,-944.8819,0.612246751785278,-0.213073510303652,1.49136169383427,-0.920818753952375
"675",675,12,"2001",-63.4325,-61.2823,41,0.14,0.479999989271164,-944.8819,0.612246751785278,-0.213073510303652,1.61278385671974,-0.853871964321762
"676",676,12,"2001",-63.4325,-61.2823,61,0.1,0.479999989271164,-944.8819,0.612246751785278,-0.213073510303652,1.78532983501077,-1
"677",677,12,"2001",-63.4325,-61.2823,81,0.06,0.479999989271164,-944.8819,0.612246751785278,-0.213073510303652,1.90848501887865,-1.22184874961636
"678",678,12,"2001",-64.2332,-62.0439,6,0.83,0.754999983124435,-346.4567,0.350966066122055,-0.454734872162014,0.778151250383644,-0.0809219076239261
"679",679,12,"2001",-64.2332,-62.0439,11,0.32,0.754999983124435,-346.4567,0.350966066122055,-0.454734872162014,1.04139268515823,-0.494850021680094
"680",680,12,"2001",-64.2332,-62.0439,21,0.2,0.754999983124435,-346.4567,0.350966066122055,-0.454734872162014,1.32221929473392,-0.698970004336019
"681",681,12,"2001",-64.2332,-62.0439,31,0.26,0.754999983124435,-346.4567,0.350966066122055,-0.454734872162014,1.49136169383427,-0.585026652029182
"682",682,12,"2001",-64.2332,-62.0439,51,0.22,0.754999983124435,-346.4567,0.350966066122055,-0.454734872162014,1.70757017609794,-0.657577319177794
"683",683,12,"2001",-64.2332,-62.0439,101,0.52,0.754999983124435,-346.4567,0.350966066122055,-0.454734872162014,2.00432137378264,-0.283996656365201
"684",684,12,"2001",-64.4731,-63.0701,7,0.72,1.04999997653067,0,0.25540354847908,-0.592773073109495,0.845098040014257,-0.142667503568732
"685",685,12,"2001",-64.4731,-63.0701,32,0.1,1.04999997653067,0,0.25540354847908,-0.592773073109495,1.50514997831991,-1
"691",691,12,"2001",-65.5722,-66.484,6,0.3,0.509999988600612,-251.9685,0.545459032058716,-0.263237862525644,0.778151250383644,-0.522878745280338
"692",692,12,"2001",-65.5722,-66.484,21,0.99,0.509999988600612,-251.9685,0.545459032058716,-0.263237862525644,1.32221929473392,-0.00436480540245009
"693",693,12,"2001",-65.5722,-66.484,31,3.26,0.509999988600612,-251.9685,0.545459032058716,-0.263237862525644,1.49136169383427,0.513217600067939
"694",694,12,"2001",-65.5722,-66.484,41,0.43,0.509999988600612,-251.9685,0.545459032058716,-0.263237862525644,1.61278385671974,-0.366531544420413
"695",695,12,"2001",-65.5722,-66.484,61,0.12,0.509999988600612,-251.9685,0.545459032058716,-0.263237862525644,1.78532983501077,-0.920818753952375
"696",696,12,"2001",-65.5722,-66.484,81,0.12,0.509999988600612,-251.9685,0.545459032058716,-0.263237862525644,1.90848501887865,-0.920818753952375
"697",697,12,"2001",-66.1329,-68.1731,6,0.87,0.864999980665743,-472.44095,0.589463710784912,-0.229542926261816,0.778151250383644,-0.0604807473813815
"698",698,12,"2001",-66.1329,-68.1731,21,0.79,0.864999980665743,-472.44095,0.589463710784912,-0.229542926261816,1.32221929473392,-0.102372908709559
"699",699,12,"2001",-66.1329,-68.1731,32,0.91,0.864999980665743,-472.44095,0.589463710784912,-0.229542926261816,1.50514997831991,-0.0409586076789064
"700",700,12,"2001",-66.1329,-68.1731,37,0.57,0.864999980665743,-472.44095,0.589463710784912,-0.229542926261816,1.56820172406699,-0.244125144327509
"701",701,12,"2001",-66.1329,-68.1731,61,0.22,0.864999980665743,-472.44095,0.589463710784912,-0.229542926261816,1.78532983501077,-0.657577319177794
"702",702,10,"1997",-21.49,114.14,1,0.03,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,0,-1.52287874528034
"703",703,10,"1997",-21.49,114.14,21,0.04,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,1.32221929473392,-1.39794000867204
"704",704,11,"1997",-21.49,114.14,1,0.27,24.4749994529411,-62.992126,0.15128430724144,-0.820206119114364,0,-0.568636235841013
"705",705,11,"1997",-21.49,114.14,21,0.55,24.4749994529411,-62.992126,0.15128430724144,-0.820206119114364,1.32221929473392,-0.259637310505756
"706",706,12,"1997",-21.49,114.14,1,0.1,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,0,-1
"707",707,12,"1997",-21.49,114.14,21,0.04,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,1.32221929473392,-1.39794000867204
"708",708,12,"1997",-21.49,114.14,1,0.34,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,0,-0.468521082957745
"709",709,12,"1997",-21.49,114.14,21,0.18,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,1.32221929473392,-0.744727494896694
"710",710,1,"1998",-21.49,114.14,1,0.39,26.4849994080141,-62.992126,0.139131516218185,-0.856574482018751,0,-0.408935392973501
"711",711,1,"1998",-21.49,114.14,21,0.26,26.4849994080141,-62.992126,0.139131516218185,-0.856574482018751,1.32221929473392,-0.585026652029182
"712",712,2,"1998",-21.49,114.14,1,0.19,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,0,-0.721246399047171
"713",713,2,"1998",-21.49,114.14,21,0.11,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,1.32221929473392,-0.958607314841775
"714",714,2,"1998",-21.49,114.14,1,0.23,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,0,-0.638272163982407
"715",715,2,"1998",-21.49,114.14,21,0.07,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,1.32221929473392,-1.15490195998574
"716",716,10,"1997",-21.49,114.14,1,0.16,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,0,-0.795880017344075
"717",717,10,"1997",-21.49,114.14,91,0.34,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,1.95904139232109,-0.468521082957745
"718",718,11,"1997",-21.49,114.14,1,0.05,24.4749994529411,-62.992126,0.15128430724144,-0.820206119114364,0,-1.30102999566398
"719",719,11,"1997",-21.49,114.14,91,0.02,24.4749994529411,-62.992126,0.15128430724144,-0.820206119114364,1.95904139232109,-1.69897000433602
"720",720,12,"1997",-21.49,114.14,1,0.05,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,0,-1.30102999566398
"722",722,12,"1997",-21.49,114.14,1,0.07,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,0,-1.15490195998574
"723",723,12,"1997",-21.49,114.14,91,0.04,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,1.95904139232109,-1.39794000867204
"724",724,1,"1998",-21.49,114.14,1,0.1,26.4849994080141,-62.992126,0.139131516218185,-0.856574482018751,0,-1
"725",725,1,"1998",-21.49,114.14,91,0.05,26.4849994080141,-62.992126,0.139131516218185,-0.856574482018751,1.95904139232109,-1.30102999566398
"726",726,2,"1998",-21.49,114.14,1,0.14,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,0,-0.853871964321762
"727",727,2,"1998",-21.49,114.14,91,0.04,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,1.95904139232109,-1.39794000867204
"736",736,10,"1998",-21.49,114.14,1,0.06,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,0,-1.22184874961636
"737",737,10,"1998",-21.49,114.14,91,0.02,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,1.95904139232109,-1.69897000433602
"738",738,10,"1998",-21.49,114.14,1,0.23,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,0,-0.638272163982407
"739",739,10,"1998",-21.49,114.14,91,0.17,23.7899994682521,-62.992126,0.182707294821739,-0.738244112540283,1.95904139232109,-0.769551078621726
"740",740,11,"1998",-21.49,114.14,1,0.11,24.4749994529411,-62.992126,0.15128430724144,-0.820206119114364,0,-0.958607314841775
"741",741,11,"1998",-21.49,114.14,91,0.02,24.4749994529411,-62.992126,0.15128430724144,-0.820206119114364,1.95904139232109,-1.69897000433602
"742",742,12,"1998",-21.49,114.14,1,0.02,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,0,-1.69897000433602
"743",743,12,"1998",-21.49,114.14,91,0.03,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,1.95904139232109,-1.52287874528034
"744",744,12,"1998",-21.49,114.14,1,0.04,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,0,-1.39794000867204
"745",745,12,"1998",-21.49,114.14,91,0.09,25.3049994343892,-62.992126,0.138516888022423,-0.858497274052054,1.95904139232109,-1.04575749056068
"746",746,1,"1999",-21.49,114.14,1,0.06,26.4849994080141,-62.992126,0.139131516218185,-0.856574482018751,0,-1.22184874961636
"747",747,1,"1999",-21.49,114.14,91,0.06,26.4849994080141,-62.992126,0.139131516218185,-0.856574482018751,1.95904139232109,-1.22184874961636
"748",748,2,"1999",-21.49,114.14,1,0.01,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,0,-2
"749",749,2,"1999",-21.49,114.14,91,0.61,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,1.95904139232109,-0.214670164989233
"750",750,2,"1999",-21.49,114.14,1,0.02,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,0,-1.69897000433602
"751",751,2,"1999",-21.49,114.14,91,0.02,27.2999993897974,-62.992126,0.157317593693733,-0.803222705114604,1.95904139232109,-1.69897000433602
"795",795,5,"1996",41,6.1,6,0.16,16.9049996221438,-2677.1653,0.225136041641235,-0.647554973978003,0.778151250383644,-0.795880017344075
"796",796,5,"1996",41,6.1,21,0.01,16.9049996221438,-2677.1653,0.225136041641235,-0.647554973978003,1.32221929473392,-2
"797",797,5,"1996",41,6.1,41,0.03,16.9049996221438,-2677.1653,0.225136041641235,-0.647554973978003,1.61278385671974,-1.52287874528034
"798",798,5,"1996",41,6.1,51,0.1,16.9049996221438,-2677.1653,0.225136041641235,-0.647554973978003,1.70757017609794,-1
"799",799,5,"1996",41,6.1,61,0.04,16.9049996221438,-2677.1653,0.225136041641235,-0.647554973978003,1.78532983501077,-1.39794000867204
"800",800,5,"1996",41,6.1,81,0.02,16.9049996221438,-2677.1653,0.225136041641235,-0.647554973978003,1.90848501887865,-1.69897000433602
"801",801,6,"1996",39.1,13.2,6,0.23,23.0699994843453,-3401.5747,0.0990318581461906,-1.00422507215606,0.778151250383644,-0.638272163982407
"802",802,6,"1996",39.1,13.2,31,0.54,23.0699994843453,-3401.5747,0.0990318581461906,-1.00422507215606,1.49136169383427,-0.267606240177031
"803",803,6,"1996",39.1,13.2,51,0.45,23.0699994843453,-3401.5747,0.0990318581461906,-1.00422507215606,1.70757017609794,-0.346787486224656
"804",804,6,"1996",39.1,13.2,61,1.12,23.0699994843453,-3401.5747,0.0990318581461906,-1.00422507215606,1.78532983501077,0.0492180226701817
"805",805,6,"1996",39.1,13.2,71,1.27,23.0699994843453,-3401.5747,0.0990318581461906,-1.00422507215606,1.85125834871908,0.103803720955957
"806",806,6,"1996",39.1,13.2,81,0.6,23.0699994843453,-3401.5747,0.0990318581461906,-1.00422507215606,1.90848501887865,-0.221848749616356
"807",807,6,"1996",34,30,6,0.26,23.5249994741753,-2708.6614,0.0679805427789688,-1.16761537218941,0.778151250383644,-0.585026652029182
"808",808,6,"1996",34,30,51,0.17,23.5249994741753,-2708.6614,0.0679805427789688,-1.16761537218941,1.70757017609794,-0.769551078621726
"809",809,6,"1996",34,30,71,0.22,23.5249994741753,-2708.6614,0.0679805427789688,-1.16761537218941,1.85125834871908,-0.657577319177794
"810",810,6,"1996",34,30,91,0.19,23.5249994741753,-2708.6614,0.0679805427789688,-1.16761537218941,1.95904139232109,-0.721246399047171
"811",811,6,"1996",34,30,111,0.15,23.5249994741753,-2708.6614,0.0679805427789688,-1.16761537218941,2.04532297878666,-0.823908740944319
"812",812,6,"1996",34,30,131,0.14,23.5249994741753,-2708.6614,0.0679805427789688,-1.16761537218941,2.11727129565576,-0.853871964321762
"851",851,12,"",-59,-49,11,2.82,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,1.04139268515823,0.450249108319361
"852",852,12,"",-59,-49,21,3.7,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,1.32221929473392,0.568201724066995
"853",853,12,"",-59,-49,41,0.61,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,1.61278385671974,-0.214670164989233
"854",854,12,"",-59,-49,61,2.24,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,1.78532983501077,0.350248018334163
"855",855,12,"",-59,-49,81,1.23,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,1.90848501887865,0.0899051114393979
"856",856,12,"",-59,-49,101,0.97,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,2.00432137378264,-0.0132282657337552
"857",857,12,"",-59,-49,121,0.38,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,2.08278537031645,-0.42021640338319
"858",858,12,"",-59,-49,151,0.23,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,2.17897694729317,-0.638272163982407
"859",859,12,"",-59,-49,201,0.17,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,2.30319605742049,-0.769551078621726
"860",860,12,"",-59,-49,401,0.15,0.714999984018505,-3968.504,0.724127113819122,-0.14018519073022,2.60314437262018,-0.823908740944319
"861",861,7,"1998",5,-131.3,1,0.89,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,0,-0.0506099933550872
"862",862,7,"1998",5,-131.3,11,0.7,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,1.04139268515823,-0.154901959985743
"863",863,7,"1998",5,-131.3,31,0.8,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,1.49136169383427,-0.0969100130080564
"864",864,7,"1998",5,-131.3,51,0.95,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,1.70757017609794,-0.0222763947111523
"865",865,7,"1998",5,-131.3,76,0.92,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,1.88081359228079,-0.0362121726544447
"866",866,7,"1998",5,-131.3,81,0.9,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,1.90848501887865,-0.0457574905606751
"867",867,7,"1998",5,-131.3,101,0.86,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,2.00432137378264,-0.0655015487564323
"868",868,7,"1998",5,-131.3,121,0.7,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,2.08278537031645,-0.154901959985743
"869",869,7,"1998",5,-131.3,151,0.23,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,2.17897694729317,-0.638272163982407
"870",870,7,"1998",5,-131.3,201,0.28,27.6549993818626,-4220.4727,0.168293818831444,-0.773931834687829,2.30319605742049,-0.552841968657781
"871",871,7,"1998",6,-131.3,1,0.77,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,0,-0.113509274827518
"872",872,7,"1998",6,-131.3,11,0.89,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,1.04139268515823,-0.0506099933550872
"873",873,7,"1998",6,-131.3,31,0.92,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,1.49136169383427,-0.0362121726544447
"874",874,7,"1998",6,-131.3,51,0.9,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,1.70757017609794,-0.0457574905606751
"875",875,7,"1998",6,-131.3,76,1.06,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,1.88081359228079,0.0253058652647703
"876",876,7,"1998",6,-131.3,101,0.4,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,2.00432137378264,-0.397940008672038
"877",877,7,"1998",6,-131.3,121,0.13,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,2.08278537031645,-0.886056647693163
"878",878,7,"1998",6,-131.3,151,0.19,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,2.17897694729317,-0.721246399047171
"879",879,7,"1998",6,-131.3,201,0.21,27.8899993766099,-4346.4565,0.157202944159508,-0.803539324579978,2.30319605742049,-0.677780705266081
"880",880,7,"1998",7,-131.3,1,0.68,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,0,-0.167491087293764
"881",881,7,"1998",7,-131.3,11,0.67,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,1.04139268515823,-0.173925197299174
"882",882,7,"1998",7,-131.3,31,0.79,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,1.49136169383427,-0.102372908709559
"883",883,7,"1998",7,-131.3,51,0.91,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,1.70757017609794,-0.0409586076789064
"884",884,7,"1998",7,-131.3,76,0.74,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,1.88081359228079,-0.130768280269024
"885",885,7,"1998",7,-131.3,101,0.49,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,2.00432137378264,-0.309803919971486
"886",886,7,"1998",7,-131.3,121,0.36,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,2.08278537031645,-0.443697499232713
"887",887,7,"1998",7,-131.3,151,0.1,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,2.17897694729317,-1
"888",888,7,"1998",7,-131.3,201,0.05,28.0449993731454,-4881.8896,0.1231968998909,-0.909400220558079,2.30319605742049,-1.30102999566398
"889",889,7,"1998",8,-131.3,1,0.49,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,0,-0.309803919971486
"890",890,7,"1998",8,-131.3,11,0.54,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,1.04139268515823,-0.267606240177031
"891",891,7,"1998",8,-131.3,31,0.67,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,1.49136169383427,-0.173925197299174
"892",892,7,"1998",8,-131.3,51,0.85,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,1.70757017609794,-0.0705810742857073
"893",893,7,"1998",8,-131.3,76,0.63,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,1.88081359228079,-0.200659450546418
"894",894,7,"1998",8,-131.3,101,0.26,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,2.00432137378264,-0.585026652029182
"895",895,7,"1998",8,-131.3,121,0.2,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,2.08278537031645,-0.698970004336019
"896",896,7,"1998",8,-131.3,151,0.11,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,2.17897694729317,-0.958607314841775
"897",897,7,"1998",8,-131.3,201,0.11,28.0749993724748,-4881.8896,0.112226545810699,-0.949904403904183,2.30319605742049,-0.958607314841775
"898",898,7,"1998",9,-131.3,1,0.52,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,0,-0.283996656365201
"899",899,7,"1998",9,-131.3,11,0.62,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,1.04139268515823,-0.207608310501746
"900",900,7,"1998",9,-131.3,31,0.63,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,1.49136169383427,-0.200659450546418
"901",901,7,"1998",9,-131.3,51,0.74,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,1.70757017609794,-0.130768280269024
"902",902,7,"1998",9,-131.3,76,0.78,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,1.88081359228079,-0.10790539730952
"903",903,7,"1998",9,-131.3,91,0.53,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,1.95904139232109,-0.275724130399211
"904",904,7,"1998",9,-131.3,101,0.4,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,2.00432137378264,-0.397940008672038
"905",905,7,"1998",9,-131.3,121,0.32,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,2.08278537031645,-0.494850021680094
"906",906,7,"1998",9,-131.3,151,0.17,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,2.17897694729317,-0.769551078621726
"907",907,7,"1998",9,-131.3,201,0.15,27.9349993756041,-4944.882,0.106726750731468,-0.971726712356486,2.30319605742049,-0.823908740944319
"908",908,7,"1998",10,-131.3,1,0.55,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,0,-0.259637310505756
"909",909,7,"1998",10,-131.3,11,0.47,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,1.04139268515823,-0.327902142064283
"910",910,7,"1998",10,-131.3,31,0.51,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,1.49136169383427,-0.292429823902064
"911",911,7,"1998",10,-131.3,51,0.45,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,1.70757017609794,-0.346787486224656
"912",912,7,"1998",10,-131.3,76,0.57,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,1.88081359228079,-0.244125144327509
"913",913,7,"1998",10,-131.3,91,0.43,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,1.95904139232109,-0.366531544420413
"914",914,7,"1998",10,-131.3,101,0.22,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,2.00432137378264,-0.657577319177794
"915",915,7,"1998",10,-131.3,121,0.28,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,2.08278537031645,-0.552841968657781
"916",916,7,"1998",10,-131.3,151,0.13,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,2.17897694729317,-0.886056647693163
"917",917,7,"1998",10,-131.3,201,0.1,27.9499993752688,-4944.882,0.106375657021999,-0.97315774450879,2.30319605742049,-1
"918",918,7,"1998",11,-131.3,1,0.36,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,0,-0.443697499232713
"919",919,7,"1998",11,-131.3,11,0.36,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,1.04139268515823,-0.443697499232713
"920",920,7,"1998",11,-131.3,31,0.38,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,1.49136169383427,-0.42021640338319
"921",921,7,"1998",11,-131.3,51,0.4,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,1.70757017609794,-0.397940008672038
"922",922,7,"1998",11,-131.3,76,0.43,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,1.88081359228079,-0.366531544420413
"923",923,7,"1998",11,-131.3,101,0.29,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,2.00432137378264,-0.537602002101044
"924",924,7,"1998",11,-131.3,121,0.24,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,2.08278537031645,-0.619788758288394
"925",925,7,"1998",11,-131.3,151,0.21,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,2.17897694729317,-0.677780705266081
"926",926,7,"1998",11,-131.3,201,0.17,27.849999377504,-4944.882,0.0982784107327461,-1.0075418751425,2.30319605742049,-0.769551078621726
"927",927,6,"1993",40.394,2.448,4,1.15,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,0.602059991327962,0.0606978403536116
"928",928,6,"1993",40.394,2.448,8,2.3,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,0.903089986991944,0.361727836017593
"929",929,6,"1993",40.394,2.448,17,0.63,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.23044892137827,-0.200659450546418
"930",930,6,"1993",40.394,2.448,28,0.52,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.44715803134222,-0.283996656365201
"931",931,6,"1993",40.394,2.448,36,1.17,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.55630250076729,0.0681858617461616
"932",932,6,"1993",40.394,2.448,42,1.85,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.6232492903979,0.267171728403014
"933",933,6,"1993",40.394,2.448,48,0.21,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.68124123737559,-0.677780705266081
"934",934,6,"1993",40.394,2.448,4,0.95,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,0.602059991327962,-0.0222763947111523
"935",935,6,"1993",40.394,2.448,18,0.89,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.25527250510331,-0.0506099933550872
"936",936,6,"1993",40.394,2.448,39,1.88,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.5910646070265,0.27415784926368
"937",937,6,"1993",40.394,2.448,48,1.39,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.68124123737559,0.143014800254095
"938",938,6,"1993",40.394,2.448,59,0.82,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.77085201164214,-0.0861861476162833
"939",939,6,"1993",40.394,2.448,70,0.43,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.84509804001426,-0.366531544420413
"940",940,6,"1993",40.394,2.448,79,0.54,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,1.89762709129044,-0.267606240177031
"941",941,6,"1993",40.394,2.448,100,0.25,22.1199995055795,-1984.252,0.134823575615883,-0.870234159249923,2,-0.602059991327962
"943",943,2,"1998",-74.4,165.3,1,1.06,0.324999992735684,-62.992126,0.45523077249527,-0.341768388367858,0,0.0253058652647703
"955",955,2,"1998",-74.4,165.3,51,58.41,0.324999992735684,-62.992126,0.45523077249527,-0.341768388367858,1.70757017609794,1.76648720623969
"967",967,2,"1998",-74.4,165.3,101,7.09,0.324999992735684,-62.992126,0.45523077249527,-0.341768388367858,2.00432137378264,0.850646235183066
"978",978,12,"1995",-62.8231,-63.5196,21,11.85,0.484999989159405,-4188.9766,0.402661055326462,-0.395060372564683,1.32221929473392,1.07371835034612
"979",979,1,"1996",-62.3541,-62.3783,31,2.67,1.35499996971339,-629.92126,0.401713639497757,-0.3960834222936,1.49136169383427,0.426511261364575
"980",980,12,"1995",-63.3373,-61.6783,9,2.88,0.299999993294477,-944.8819,0.538979291915894,-0.268427920489371,0.954242509439325,0.459392487759231
"981",981,12,"1995",-62.9223,-59.6391,6,2.07,0.344999992288649,-629.92126,0.584404289722443,-0.233286604859664,0.778151250383644,0.315970345456918
"982",982,12,"1995",-64.8802,-63.2304,6,3.9,0.199999995529652,0,0.192181274294853,-0.716288931270007,0.778151250383644,0.591064607026499
"983",983,12,"1995",-64.6596,-62.9109,6,2.49,0.369999991729856,-346.4567,0.251752346754074,-0.599026472402569,0.778151250383644,0.396199347095736
"984",984,1,"1996",-64.5767,-62.5913,9,2.28,0.949999978765845,-346.4567,0.305939346551895,-0.514364665246481,0.954242509439325,0.357934847000454
"985",985,8,"1998",44,155,2,65.64,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,0.301029995663981,1.81716857238106
"986",986,8,"1998",44,155,11,32.62,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.04139268515823,1.51348395670426
"987",987,8,"1998",44,155,20,44.53,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.30102999566398,1.64865269513122
"988",988,8,"1998",44,155,30,57.78,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.47712125471966,1.76177753750818
"989",989,8,"1998",44,155,40,44.33,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.60205999132796,1.64669773129933
"990",990,8,"1998",44,155,51,2.87,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.70757017609794,0.457881896733992
"991",991,8,"1998",44,155,77,1.98,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.88649072517248,0.296665190261531
"992",992,8,"1998",44,155,97,2.19,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.98677173426624,0.340444114840118
"993",993,8,"1998",44,155,96,1.3,16.7749996250495,-5511.811,0.486071467399597,-0.313299871446743,1.98227123303957,0.113943352306837
